날짜,요일,역번호,역명,구분,05시-06시,06시-07시,07시-08시,08시-09시,09시-10시,10시-11시,11시-12시,12시-13시,13시-14시,14시-15시,15시-16시,16시-17시,17시-18시,18시-19시,19시-20시,20시-21시,21시-22시,22시-23시,23시-24시,24시-01시,01시-02시,02시-03시,03시-04시,04시-05시
2023-02-17,금,235,문래,하차,74,390,1554,5579,2634,919,773,886,930,849,910,1163,1663,2795,1832,806,696,729,530,258,98,83,76,52
2023-02-17,금,225,방배,하차,101,495,1042,3069,1801,826,675,751,844,884,856,902,1206,1461,1059,634,583,601,465,179,35,35,23,19
2023-02-17,금,229,봉천,하차,47,234,398,980,716,694,743,795,965,1048,1414,1579,2258,3135,2945,1681,1518,1517,1023,514,84,65,50,24
2023-02-17,금,226,사당,하차,161,1028,1718,2831,1951,1416,1920,2027,1876,1951,2279,3263,5517,8195,5727,2724,2266,2458,1783,912,63,59,48,38
2023-02-17,금,219,삼성(무역센터),하차,216,1625,5804,14608,9701,4526,3564,3178,3069,2897,2392,2150,2450,2962,1486,731,573,442,323,224,87,80,74,62
2023-02-17,금,207,상왕십리,하차,25,222,478,1419,706,528,470,556,571,644,681,870,1180,2264,1449,805,756,816,564,292,54,41,39,22
2023-02-17,금,228,서울대입구(관악구청),하차,94,475,903,2743,2296,1775,1666,1783,1956,2108,2426,3062,4223,7081,6024,3179,2807,3031,2157,1053,114,75,60,37
2023-02-17,금,224,서초,하차,197,715,1931,5050,3566,1518,1083,990,1195,854,813,795,1137,1353,882,457,442,386,281,94,50,37,38,47
2023-02-17,금,220,선릉,하차,282,1568,5036,12818,9487,4194,2587,2357,2483,2119,1854,1905,2110,2731,1641,828,688,660,472,275,48,61,74,52
2023-02-17,금,211,성수,하차,173,1178,3246,12162,6620,2889,2082,2115,2346,2101,2188,2407,2582,3580,2052,891,716,678,417,337,94,84,78,51
2023-02-17,금,201,시청,하차,62,684,2855,9843,3670,1161,1004,960,1011,842,852,740,1010,1086,533,246,273,256,202,102,293,244,194,154
2023-02-17,금,245,신답,하차,9,23,33,88,37,47,38,48,62,74,85,160,168,434,240,113,147,132,90,45,42,50,40,39
2023-02-17,금,206,신당,하차,31,329,577,1272,901,635,673,739,760,781,868,1057,1305,2521,1404,762,697,700,516,225,174,183,168,81
2023-02-17,금,231,신대방,하차,70,328,611,1080,680,584,666,785,857,982,1360,1690,2376,3311,3252,1919,1983,2043,1412,626,77,77,70,55
2023-02-17,금,234,신도림,하차,193,712,1617,4838,2608,2070,1910,2064,2122,2264,2633,3119,4455,8000,5524,2701,2571,2447,2451,1488,38,38,28,38
2023-02-17,금,230,신림,하차,146,621,853,1715,1561,1385,1408,1847,1967,2218,2940,3619,5187,8692,8602,4936,4254,4208,3125,1462,229,191,163,96
2023-02-17,금,246,신설동,하차,14,80,220,581,334,297,266,197,255,186,182,181,244,302,176,149,116,113,76,60,191,279,239,190
2023-02-17,금,249,신정네거리,하차,27,85,166,466,305,270,346,361,449,392,601,937,1077,1924,1459,787,693,650,535,245,415,445,306,220
2023-02-17,금,240,신촌,하차,110,515,1322,3159,3628,2231,2170,2341,2405,2360,2041,2479,3381,4870,3455,1691,1346,1334,906,482,196,169,125,80
2023-02-17,금,242,아현,하차,39,200,329,711,567,385,382,402,523,509,510,556,932,1407,942,582,587,539,394,204,100,68,48,23
2023-02-17,금,248,양천구청,하차,37,81,172,453,227,182,210,311,289,301,403,530,689,1199,1010,487,482,422,421,218,23,36,29,49
2023-02-17,금,221,역삼,하차,259,1717,6361,16498,12913,4993,2673,2370,2484,1899,1867,1796,2342,2901,1838,825,643,655,405,226,176,168,174,104
2023-02-17,금,236,영등포구청,하차,117,446,1524,5567,2344,1033,863,865,1044,929,920,1205,1522,2640,1644,857,762,627,548,291,0,0,0,0
2023-02-17,금,208,왕십리(성동구청),하차,44,276,436,1157,731,562,604,658,690,748,787,959,1428,2660,1576,869,652,696,507,309,18,11,7,6
2023-02-17,금,244,용답,하차,9,45,88,150,90,108,127,121,126,161,170,230,239,452,294,159,193,202,132,86,174,203,146,125
2023-02-17,금,250,용두(동대문구청),하차,6,47,95,265,132,120,140,143,164,201,189,170,223,332,203,93,92,85,60,37,309,428,347,272
2023-02-17,금,203,을지로3가,하차,63,744,3068,8087,2896,1407,998,924,1024,936,884,985,1333,1895,1166,541,414,374,280,172,43,36,35,19
2023-02-17,금,204,을지로4가,하차,50,538,1414,3630,1675,993,1015,892,805,785,725,691,791,792,516,277,262,251,189,120,170,136,102,66
2023-02-17,금,202,을지로입구,하차,101,1001,5605,14620,6412,2736,2477,2272,2025,1822,1835,1927,2387,3026,1474,830,774,719,439,249,119,108,93,73
2023-02-17,금,241,이대,하차,25,236,446,1517,1390,1102,804,855,986,867,801,1010,1126,1661,1290,706,678,697,540,302,120,107,75,50
2023-02-17,금,216,잠실(송파구청),하차,186,1125,3078,7548,6303,4819,4030,4076,3893,4052,4491,5278,6799,10458,6414,3645,3239,3624,2109,676,212,253,171,160
2023-02-17,금,215,잠실나루,하차,69,378,872,1754,1000,818,631,768,872,799,762,799,966,1688,1094,704,604,675,427,206,61,49,42,24
2023-02-17,금,217,잠실새내,하차,34,314,625,1230,1149,901,956,1075,1174,1403,1463,1645,2382,3912,2633,1332,1210,1129,715,389,22,23,15,9
2023-02-17,금,218,종합운동장,하차,39,268,406,701,536,349,233,356,360,379,381,466,625,984,718,403,376,356,279,130,19,22,17,9
2023-02-17,금,243,충정로(경기대입구),하차,32,293,875,2746,1111,427,399,389,476,416,410,492,669,956,650,350,369,374,291,151,46,33,28,11
2023-02-17,금,209,한양대,하차,15,213,472,1601,1445,1458,830,780,841,668,491,349,351,427,262,180,156,167,129,74,6,6,4,3
2023-02-17,금,238,합정,하차,104,518,1311,4240,3639,1917,1988,1925,1993,1923,1883,2266,3357,5984,4201,1816,1435,1244,1002,542,170,132,107,53
2023-02-17,금,239,홍대입구,하차,127,647,1364,4168,4590,3227,4038,4606,5273,4571,5031,5450,7208,10338,7777,4113,3078,2760,2232,1032,201,183,133,88
2023-02-18,토,222,강남,하차,241,934,1041,2866,6024,4532,4317,5261,5606,4531,4410,4631,5613,4640,2895,2265,1939,1597,1008,187,119,100,102,80
2023-02-18,토,214,강변(동서울터미널),하차,77,928,797,1248,1682,1710,1669,2013,2236,2326,2294,2419,2423,2281,1933,1557,1515,1352,757,40,67,84,54,67
2023-02-18,토,212,건대입구,하차,39,376,412,860,1480,1552,2190,2670,2932,2884,3185,3937,4301,4108,3262,2079,2054,1886,1156,155,135,133,101,63
2023-02-18,토,223,교대(법원.검찰청),하차,127,537,694,1288,1943,1461,1633,1576,1691,1420,1362,1429,1765,1369,864,661,665,692,399,79,63,59,50,34
2023-02-18,토,232,구로디지털단지,하차,143,473,670,1065,1271,1412,1505,1821,2289,2460,2476,2926,3574,3080,2801,2329,2973,2514,2037,11,41,66,54,68
2023-02-18,토,213,구의(광진구청),하차,27,627,281,503,542,602,802,839,993,1048,1206,1419,1726,1529,1280,1084,1292,1155,758,43,152,145,107,77
2023-02-18,토,227,낙성대(강감찬),하차,59,255,290,530,857,864,957,1193,1186,1276,1390,1537,1686,1663,1589,1164,1447,1430,1053,143,58,41,28,21
2023-02-18,토,237,당산,하차,101,307,261,508,625,695,753,829,981,885,1055,1161,1258,1114,1063,922,907,875,777,63,75,41,39,20
2023-02-18,토,233,대림(구로구청),하차,124,257,376,676,790,915,1193,1239,1224,1276,1352,1891,2078,1634,1139,1070,1445,1277,843,30,10,16,13,10
2023-02-18,토,247,도림천,하차,10,38,46,70,40,40,61,65,62,65,51,55,81,35,38,42,54,33,33,1,55,37,33,28
2023-02-18,토,205,동대문역사문화공원(DDP),하차,44,192,262,440,576,794,1041,1132,1134,1015,1130,1048,1045,962,627,629,500,551,325,8,140,113,98,54
2023-02-18,토,210,뚝섬,하차,49,352,317,487,810,968,1307,1533,1595,1412,1340,1446,1390,828,681,399,363,338,240,18,15,15,11,10
2023-02-18,토,235,문래,하차,53,248,305,604,648,862,1026,1065,1318,1232,1237,1309,1350,1047,822,615,491,448,447,22,101,84,75,49
2023-02-18,토,225,방배,하차,73,258,271,538,709,672,638,739,805,699,695,850,760,654,464,446,464,428,336,2,36,31,23,21
2023-02-18,토,229,봉천,하차,85,183,230,436,575,573,898,978,1001,1055,1235,1483,1484,1498,1208,1123,1210,1127,831,92,95,75,58,25
2023-02-18,토,226,사당,하차,131,1572,974,1063,1811,1859,2788,2955,2641,2503,2715,4035,4278,3925,2413,2022,2192,2019,1586,146,62,61,48,38
2023-02-18,토,219,삼성(무역센터),하차,74,842,1080,1901,2868,3848,4157,4049,4445,3970,3185,2799,2162,1446,825,515,492,365,201,304,62,56,54,48
2023-02-18,토,207,상왕십리,하차,29,187,191,420,433,415,414,544,569,578,608,885,899,860,676,545,632,568,442,0,51,33,30,16
2023-02-18,토,228,서울대입구(관악구청),하차,79,389,488,1004,1519,1611,2007,2192,2437,2199,2335,3131,3265,3187,2657,2078,2444,2140,1824,827,126,87,69,44
2023-02-18,토,224,서초,하차,263,785,529,786,1197,695,1051,828,956,698,770,851,813,664,337,284,338,292,195,29,36,28,28,33
2023-02-18,토,220,선릉,하차,105,791,745,1268,1794,2120,1785,2047,2193,1682,1421,1645,1388,1137,760,602,580,528,342,80,36,46,57,39
2023-02-18,토,211,성수,하차,75,517,503,1087,1302,1589,2269,2797,3393,3100,2968,2790,2409,1849,1073,545,480,443,650,156,93,85,76,51
2023-02-18,토,201,시청,하차,35,294,296,517,730,806,903,934,984,955,1014,1223,1135,535,299,240,263,271,176,22,323,259,205,173
2023-02-18,토,245,신답,하차,7,19,18,36,27,35,45,41,61,82,94,132,112,81,106,83,94,88,66,2,39,52,37,35
2023-02-18,토,206,신당,하차,16,209,306,491,520,615,794,924,948,884,1032,1111,1286,1093,770,644,570,513,452,2,168,164,151,71
2023-02-18,토,231,신대방,하차,65,263,317,499,456,625,753,960,1066,1052,1253,1697,1842,1722,1477,1352,1759,1579,1268,11,67,67,59,52
2023-02-18,토,234,신도림,하차,174,579,626,1276,1615,2810,3244,3698,3721,3429,3804,3785,4463,3398,2366,2003,2098,1993,2216,588,34,34,26,34
2023-02-18,토,230,신림,하차,146,622,573,975,1292,1494,2060,2379,2611,2850,3097,3764,4578,4549,3728,3329,3721,3449,2661,249,263,214,183,114
2023-02-18,토,246,신설동,하차,10,58,100,160,223,370,364,383,379,311,248,201,171,136,113,78,103,84,74,24,178,264,230,182
2023-02-18,토,249,신정네거리,하차,27,87,97,232,252,260,304,389,411,474,582,758,740,852,676,450,538,537,396,0,374,411,280,199
2023-02-18,토,240,신촌,하차,86,313,504,1032,2193,2409,2484,2838,3185,2972,3109,2803,3327,3029,1924,1433,1112,1081,1024,0,223,191,145,90
2023-02-18,토,242,아현,하차,31,158,177,300,429,364,402,490,444,504,528,615,738,605,419,446,463,419,362,0,105,67,53,23
2023-02-18,토,248,양천구청,하차,41,61,80,149,178,148,182,219,263,265,376,439,479,464,395,356,356,319,282,0,21,32,24,44
2023-02-18,토,221,역삼,하차,104,592,783,1221,2003,1823,1838,1823,2015,1700,1340,1364,1614,1216,766,559,559,450,300,45,164,162,165,98
2023-02-18,토,236,영등포구청,하차,89,260,296,565,748,928,1059,1103,1179,1075,1025,1309,1301,992,643,581,552,497,470,23,0,0,0,0
2023-02-18,토,208,왕십리(성동구청),하차,35,178,164,449,529,575,678,785,901,893,989,1141,1278,1265,947,633,615,586,550,14,26,16,12,10
2023-02-18,토,244,용답,하차,7,35,34,47,56,68,94,100,118,120,147,189,181,196,119,156,158,135,114,0,163,185,133,115
2023-02-18,토,250,용두(동대문구청),하차,3,27,40,77,88,114,129,123,136,135,142,139,143,134,87,106,78,57,50,8,318,451,357,284
2023-02-18,토,203,을지로3가,하차,35,337,355,473,579,707,739,826,1048,959,956,1160,1280,1043,579,520,445,407,275,2,40,33,34,19
2023-02-18,토,204,을지로4가,하차,37,281,303,571,561,747,919,874,852,842,810,760,703,526,359,242,223,248,224,4,156,128,98,57
2023-02-18,토,202,을지로입구,하차,62,448,602,1555,2329,1915,2643,2503,2337,2172,1992,2156,2300,1475,1099,787,816,663,481,326,101,88,76,55
2023-02-18,토,241,이대,하차,44,176,226,390,608,719,787,931,1000,907,1058,930,1025,785,577,548,525,550,511,1,136,115,81,51
2023-02-18,토,216,잠실(송파구청),하차,127,1069,1382,2700,4644,4841,5398,5887,6089,5585,6198,6548,6327,4633,3518,2903,2753,2585,1980,1,170,209,137,134
2023-02-18,토,215,잠실나루,하차,41,232,267,299,376,361,379,496,530,519,653,647,643,655,476,404,396,407,302,4,54,49,40,26
2023-02-18,토,217,잠실새내,하차,24,268,345,735,1072,758,1026,1166,1364,1274,1500,1704,1876,1732,1182,996,910,856,639,0,23,25,17,10
2023-02-18,토,218,종합운동장,하차,34,270,324,285,418,374,252,508,758,442,400,415,389,404,262,263,263,298,234,8,22,27,21,10
2023-02-18,토,243,충정로(경기대입구),하차,31,199,130,267,392,421,467,513,554,464,538,491,585,412,318,266,278,268,269,11,47,37,28,12
2023-02-18,토,209,한양대,하차,17,91,123,396,383,374,438,476,446,504,350,328,278,211,153,151,127,143,149,3,9,8,5,4
2023-02-18,토,238,합정,하차,86,354,384,747,1495,2123,2759,3196,3489,3100,3232,3638,3874,3268,2219,1458,1289,1039,925,158,154,118,94,47
2023-02-18,토,239,홍대입구,하차,137,465,509,1183,2800,3690,5879,7901,8563,8413,8255,8584,8479,7572,5352,3658,2973,2530,2062,577,244,209,147,101
2023-02-19,일,222,강남,하차,119,541,544,1075,2131,1969,2424,2953,3380,2782,2903,3048,3261,2801,2205,1697,1367,876,569,3,76,66,64,50
2023-02-19,일,214,강변(동서울터미널),하차,56,575,525,685,889,1056,1217,1439,1805,1763,1917,2262,2305,2215,1844,1486,1120,840,481,0,36,44,30,36
2023-02-19,일,212,건대입구,하차,23,246,247,379,726,976,1654,2063,2320,2448,2575,2873,3057,3014,2262,1742,1646,1292,724,93,89,89,66,40
2023-02-19,일,223,교대(법원.검찰청),하차,81,355,339,536,939,762,757,909,1065,843,870,955,1065,910,733,597,562,411,239,6,34,32,28,19
2023-02-19,일,232,구로디지털단지,하차,115,374,392,718,996,1205,1234,1392,1679,1768,1819,2103,2080,2276,2034,1954,2125,1858,995,24,23,38,28,40
2023-02-19,일,213,구의(광진구청),하차,20,214,180,237,327,403,497,563,709,740,933,1102,1161,1217,1032,1019,1002,813,524,0,97,91,68,54
2023-02-19,일,227,낙성대(강감찬),하차,60,208,199,329,630,841,822,868,983,942,1138,1227,1357,1628,1292,1339,1336,1170,726,1,43,33,23,16
2023-02-19,일,237,당산,하차,38,228,147,285,457,406,437,578,584,680,747,854,858,834,773,771,692,574,497,12,46,24,27,15
2023-02-19,일,233,대림(구로구청),하차,74,213,298,424,793,1433,1657,1181,1001,1091,1190,1194,1197,1148,913,891,1204,921,482,33,8,9,8,6
2023-02-19,일,247,도림천,하차,7,9,12,21,14,22,20,33,26,34,35,41,57,42,43,34,41,25,28,1,30,21,18,14
2023-02-19,일,205,동대문역사문화공원(DDP),하차,39,111,136,273,392,687,918,1005,997,970,849,819,760,704,845,684,519,433,267,5,108,84,72,39
2023-02-19,일,210,뚝섬,하차,22,193,162,243,585,724,1065,1269,1251,1068,1078,1099,961,751,509,348,309,237,167,7,14,15,10,8
2023-02-19,일,235,문래,하차,38,158,175,269,506,788,741,925,989,878,847,792,853,725,507,393,372,290,224,11,57,47,43,29
2023-02-19,일,225,방배,하차,46,146,153,284,546,536,440,459,595,583,549,548,644,526,402,363,381,319,205,0,19,15,11,12
2023-02-19,일,229,봉천,하차,46,180,162,236,395,425,579,627,767,799,976,1060,1177,1322,989,1023,1080,845,555,65,51,39,33,15
2023-02-19,일,226,사당,하차,55,1096,564,552,1157,1208,1827,1768,1744,1795,1963,2174,2559,2374,1845,1690,1717,1292,767,58,40,41,29,23
2023-02-19,일,219,삼성(무역센터),하차,44,507,681,1582,2195,2700,3195,3187,3484,3014,2262,1922,1364,975,683,416,369,265,133,189,41,33,37,33
2023-02-19,일,207,상왕십리,하차,15,109,128,209,276,417,315,365,395,411,510,570,722,644,603,535,513,402,292,0,41,29,24,12
2023-02-19,일,228,서울대입구(관악구청),하차,68,328,335,509,949,1073,1208,1463,1830,1839,1811,2205,2436,2664,2144,2047,2154,1716,1116,444,79,53,44,26
2023-02-19,일,224,서초,하차,40,312,757,577,1957,882,1848,874,947,1296,638,957,573,384,312,259,245,185,146,0,19,15,15,19
2023-02-19,일,220,선릉,하차,50,341,323,464,815,975,885,1044,1123,945,795,770,860,718,669,558,468,387,245,9,24,29,35,25
2023-02-19,일,211,성수,하차,34,331,321,439,756,1288,1749,2176,2520,2517,2333,2080,1819,1353,847,527,430,341,427,83,54,53,44,29
2023-02-19,일,201,시청,하차,24,159,192,386,425,527,595,758,669,575,518,426,354,323,181,191,181,194,109,13,188,153,124,98
2023-02-19,일,245,신답,하차,5,5,13,14,22,32,33,36,47,56,71,80,81,80,93,82,72,69,49,0,26,36,25,20
2023-02-19,일,206,신당,하차,31,149,172,240,360,520,671,748,768,747,772,769,859,698,620,460,494,436,299,0,140,141,131,59
2023-02-19,일,231,신대방,하차,53,238,218,359,547,552,595,596,881,974,1037,1257,1335,1427,1294,1250,1519,1201,716,3,45,46,41,31
2023-02-19,일,234,신도림,하차,136,564,494,760,1212,2217,2402,2794,3019,2415,2303,2425,2601,2444,1795,1619,1590,1436,1087,317,19,20,13,21
2023-02-19,일,230,신림,하차,133,481,337,586,976,1303,1505,1776,2102,2205,2574,2932,3005,3555,3027,2985,3201,2278,1881,13,146,123,108,60
2023-02-19,일,246,신설동,하차,4,33,47,98,210,381,388,449,400,336,248,169,171,124,134,107,97,86,51,6,123,180,162,129
2023-02-19,일,249,신정네거리,하차,20,75,71,158,173,172,240,227,293,368,500,502,604,571,518,446,391,399,234,3,235,263,177,129
2023-02-19,일,240,신촌,하차,77,207,272,628,1251,1545,1714,2055,2335,2141,2118,2218,2387,1976,1328,1130,985,920,560,0,128,108,79,53
2023-02-19,일,242,아현,하차,19,100,95,155,221,301,203,290,369,382,428,484,476,520,438,391,389,368,245,0,62,38,31,13
2023-02-19,일,248,양천구청,하차,26,54,67,85,112,135,106,142,206,189,289,360,383,327,350,307,241,264,187,0,9,17,14,23
2023-02-19,일,221,역삼,하차,29,300,458,755,1016,1316,1123,1390,1412,1114,937,895,876,685,600,531,486,373,240,0,111,105,108,66
2023-02-19,일,236,영등포구청,하차,58,186,184,337,507,653,616,724,836,827,813,760,736,577,566,465,473,352,255,23,0,0,0,0
2023-02-19,일,208,왕십리(성동구청),하차,30,118,121,213,311,392,601,624,678,679,762,866,885,929,656,588,528,466,347,19,22,13,10,9
2023-02-19,일,244,용답,하차,4,22,29,44,46,56,54,64,93,136,142,145,172,184,127,154,166,111,108,1,115,141,101,86
2023-02-19,일,250,용두(동대문구청),하차,2,11,18,33,33,60,91,79,107,108,105,85,106,115,88,62,84,69,32,1,204,286,229,189
2023-02-19,일,203,을지로3가,하차,29,317,236,521,694,731,898,792,862,831,714,757,755,532,436,343,315,300,144,3,32,27,27,14
2023-02-19,일,204,을지로4가,하차,26,102,124,158,253,380,459,502,524,440,446,343,367,263,260,223,225,198,130,2,102,80,63,39
2023-02-19,일,202,을지로입구,하차,64,311,393,1057,1875,1522,1832,1831,1670,1627,1496,1420,1352,1152,927,769,658,546,265,188,71,62,55,47
2023-02-19,일,241,이대,하차,19,85,113,207,390,603,464,570,673,623,643,695,661,534,571,541,501,537,335,8,82,72,49,29
2023-02-19,일,216,잠실(송파구청),하차,78,636,939,2483,4345,3908,4296,4406,4610,4531,4290,4347,4409,3790,3131,2433,2287,1741,943,0,102,122,81,77
2023-02-19,일,215,잠실나루,하차,34,110,125,170,216,232,251,256,408,372,468,502,578,451,427,370,333,252,207,0,29,30,24,18
2023-02-19,일,217,잠실새내,하차,18,134,152,246,443,433,576,700,872,909,1193,1200,1354,1404,1009,841,750,590,351,0,14,14,11,5
2023-02-19,일,218,종합운동장,하차,32,278,243,272,437,489,272,296,356,753,1655,412,359,322,238,237,237,202,139,7,10,11,11,5
2023-02-19,일,243,충정로(경기대입구),하차,28,93,91,203,179,316,299,314,403,303,398,348,318,289,288,230,248,198,169,1,22,18,15,4
2023-02-19,일,209,한양대,하차,6,51,68,128,122,186,164,240,302,275,235,212,228,204,140,158,131,142,112,0,7,7,4,3
2023-02-19,일,238,합정,하차,53,226,264,578,1018,1654,1983,2299,2556,2348,2245,2303,2514,1833,1367,1018,885,653,487,85,101,75,59,34
2023-02-19,일,239,홍대입구,하차,77,315,331,658,1772,2709,4830,6394,6776,6382,6299,5900,5513,4561,3369,2407,2043,1485,1142,307,135,130,89,64
2023-02-24,금,222,강남,하차,483,2114,6402,12923,12747,5671,4298,3893,4214,4385,4019,4627,5874,9660,6015,2577,1985,1773,1076,669,133,112,112,85
2023-02-24,금,214,강변(동서울터미널),하차,79,648,781,1609,1358,1285,1253,1570,1819,2031,2439,2903,3603,5015,3360,2236,1587,1776,1001,367,73,90,57,76
2023-02-24,금,212,건대입구,하차,66,649,1009,2471,1879,1356,1578,1892,1843,2050,2231,2665,4258,7264,5152,2489,2233,2070,1280,733,138,138,106,59
2023-02-24,금,223,교대(법원.검찰청),하차,287,949,2360,6940,5956,2951,2590,2219,2199,2025,2024,2002,2936,3506,2172,1073,879,953,528,224,65,58,54,38
2023-02-24,금,232,구로디지털단지,하차,201,722,3278,10193,6326,2296,1502,1775,2035,2009,2460,3126,4423,6855,6061,3362,3329,3180,2242,931,47,67,55,71
2023-02-24,금,213,구의(광진구청),하차,62,695,547,1708,923,710,789,837,955,1107,1385,1561,2405,3962,2690,1534,1499,1686,1059,456,150,134,105,75
2023-02-24,금,227,낙성대(강감찬),하차,87,358,593,1594,1385,967,896,1008,1118,1090,1289,1653,2312,3949,3450,1927,1784,2091,1458,605,57,40,28,20
2023-02-24,금,237,당산,하차,139,444,1130,3506,1500,757,651,720,778,823,919,1214,1945,3211,2210,1179,1196,1168,898,348,76,49,46,27
2023-02-24,금,233,대림(구로구청),하차,116,390,883,2349,1328,956,1036,1090,1136,1235,1493,1940,2337,2644,2112,1326,1682,1785,919,373,8,15,12,9
2023-02-24,금,247,도림천,하차,19,34,110,261,84,62,44,82,49,82,73,87,76,125,97,68,61,57,39,22,50,36,34,35
2023-02-24,금,205,동대문역사문화공원(DDP),하차,56,348,788,1946,1408,941,1028,934,908,943,953,823,991,1341,882,592,566,533,354,242,120,99,82,45
2023-02-24,금,210,뚝섬,하차,87,599,1618,6041,4012,1599,1212,1188,1321,1044,1272,1185,1453,2002,1128,514,460,420,324,187,16,18,13,11
2023-02-24,금,235,문래,하차,77,426,1553,5766,2626,947,774,935,939,866,936,1145,1635,2500,2128,882,762,696,541,239,112,94,84,59
2023-02-24,금,225,방배,하차,111,484,985,3106,1780,960,651,701,883,795,854,877,1227,1512,1132,635,603,647,394,182,35,30,22,23
2023-02-24,금,229,봉천,하차,55,246,401,1015,765,710,806,794,930,1069,1397,1633,2179,3368,2860,1701,1482,1591,1084,589,93,76,58,26
2023-02-24,금,226,사당,하차,174,1085,1725,3060,1884,1532,1830,2029,1901,2044,2325,3285,5344,8318,5604,2714,2393,2553,1896,759,64,58,47,37
2023-02-24,금,219,삼성(무역센터),하차,230,1586,5928,14431,9988,4831,3256,2914,3315,2989,2477,2152,2681,3107,1522,674,567,457,307,220,85,80,77,72
2023-02-24,금,207,상왕십리,하차,21,237,491,1406,679,456,493,547,569,628,774,927,1280,2163,1469,856,818,813,598,254,53,38,33,18
2023-02-24,금,228,서울대입구(관악구청),하차,88,471,926,2619,2545,2194,2130,2197,2338,2579,2742,3111,4363,6762,6107,3234,3025,3180,2027,1255,121,84,67,43
2023-02-24,금,224,서초,하차,177,733,1938,4985,3718,1537,1117,1024,1133,1112,882,855,1022,1311,884,441,536,561,284,131,44,37,35,47
2023-02-24,금,220,선릉,하차,272,1629,5033,12539,9907,4327,2505,2356,2488,2190,1860,1936,2503,2718,1668,857,766,668,442,268,45,56,70,49
2023-02-24,금,211,성수,하차,189,1262,3224,12360,6708,2754,2171,2287,2337,2157,2347,2341,2646,3435,2073,845,614,569,348,352,103,102,85,55
2023-02-24,금,201,시청,하차,63,699,2791,9790,3867,1154,1016,1040,1130,994,818,766,1005,1156,577,317,326,236,181,79,280,236,197,145
2023-02-24,금,245,신답,하차,8,26,30,78,38,41,44,59,53,74,116,156,174,427,275,133,137,120,91,46,41,51,37,39
2023-02-24,금,206,신당,하차,30,302,600,1309,919,630,742,738,753,850,950,1199,1435,2298,1531,856,714,667,472,242,195,202,186,89
2023-02-24,금,231,신대방,하차,66,317,655,1045,703,641,635,791,829,1057,1418,1613,2444,3402,3287,1994,2080,2127,1344,588,78,76,68,57
2023-02-24,금,234,신도림,하차,181,715,1640,4986,2534,1999,1972,2149,2281,2342,2512,3204,4661,8091,5717,2639,2497,2528,2256,1530,34,31,28,35
2023-02-24,금,230,신림,하차,145,619,881,1784,1544,1445,1606,1717,2039,2251,2891,3768,5267,8930,8519,4602,4494,4492,3116,1467,250,208,179,104
2023-02-24,금,246,신설동,하차,14,88,186,608,344,363,241,262,272,232,225,209,289,310,223,140,114,137,84,53,196,281,249,191
2023-02-24,금,249,신정네거리,하차,40,92,172,452,308,299,357,385,422,505,611,780,1137,2039,1513,741,765,677,564,229,400,441,293,220
2023-02-24,금,240,신촌,하차,105,577,1516,3122,3392,2244,2068,2382,2511,2217,2424,2640,3296,5159,3305,1613,1574,1222,991,451,192,163,123,74
2023-02-24,금,242,아현,하차,34,233,303,698,549,411,385,437,525,453,595,689,970,1275,942,625,594,553,417,208,98,60,49,21
2023-02-24,금,248,양천구청,하차,36,92,180,466,223,185,232,262,328,306,424,538,790,1226,986,505,504,424,407,185,21,32,26,46
2023-02-24,금,221,역삼,하차,356,1562,6411,16519,13007,5120,2814,2203,2647,1969,1960,1740,2194,2974,1906,955,693,557,425,205,191,184,187,109
2023-02-24,금,236,영등포구청,하차,114,463,1521,5689,2281,1012,824,865,955,974,872,1125,1484,2355,1701,825,723,740,569,318,0,0,0,0
2023-02-24,금,208,왕십리(성동구청),하차,57,249,471,1127,686,546,554,653,632,634,796,952,1491,2620,1594,818,708,705,542,363,19,12,7,8
2023-02-24,금,244,용답,하차,12,50,91,214,127,70,128,121,130,145,146,229,237,501,288,190,221,188,157,85,191,221,159,132
2023-02-24,금,250,용두(동대문구청),하차,3,46,89,254,146,151,138,159,148,173,173,182,207,347,184,91,122,103,63,43,320,458,372,294
2023-02-24,금,203,을지로3가,하차,63,742,2969,7957,2960,1230,1042,968,973,982,856,1052,1339,1975,1185,587,425,445,272,135,33,30,31,16
2023-02-24,금,204,을지로4가,하차,54,500,1407,3574,1740,1032,974,831,826,744,729,677,854,828,534,256,263,279,197,104,162,134,102,62
2023-02-24,금,202,을지로입구,하차,113,949,5219,14837,6205,2456,2600,2151,2203,1777,1945,1908,2493,3060,1694,877,824,715,591,172,101,92,83,59
2023-02-24,금,241,이대,하차,29,207,442,1595,3098,1112,953,949,987,906,1023,971,1221,1732,1246,722,802,750,574,292,126,119,84,52
2023-02-24,금,216,잠실(송파구청),하차,185,1119,3092,7296,6542,4767,4159,4085,4084,4066,4599,5649,7181,10086,6743,3699,3396,3564,1988,884,203,238,166,157
2023-02-24,금,215,잠실나루,하차,67,419,852,1590,1031,759,595,783,775,825,793,782,1034,1658,1155,697,703,684,366,244,62,55,43,25
2023-02-24,금,217,잠실새내,하차,27,315,550,1194,1230,943,955,1047,1251,1358,1399,1844,2340,3800,2668,1428,1178,1294,673,341,19,21,13,11
2023-02-24,금,218,종합운동장,하차,40,257,457,776,543,363,286,354,372,359,432,449,655,1030,653,380,441,392,280,144,18,20,18,7
