역번호,역명,구분,시간대,평일 분포,평일 매개변수,평일 데이터수,주말 분포,주말 매개변수,주말 데이터수,승자,승리 횟수,승리 항목
221,역삼,승차,13시-14시,"Triangular(min=816.313, mode=1870.000, max=2146.182)","(np.float64(0.792323972359795), np.float64(816.3132544518169), np.float64(1329.8685667648283))",201,"Triangular(min=28.783, mode=2024.000, max=2317.869)","(np.float64(0.8716216355491536), np.float64(28.78276135212669), np.float64(2289.086407762423))",154,평일,3,"['mean', 'median', 'mode']"
221,역삼,승차,14시-15시,"Triangular(min=707.921, mode=2290.000, max=2744.346)","(np.float64(0.7768902485042468), np.float64(707.9214916608748), np.float64(2036.4247219915978))",205,"Triangular(min=335.528, mode=1018.000, max=3140.364)","(np.float64(0.24331979157020642), np.float64(335.52783332986803), np.float64(2804.8362291690273))",154,평일,3,"['mean', 'median', 'mode']"
221,역삼,승차,15시-16시,"Triangular(min=719.604, mode=3175.000, max=3678.095)","(np.float64(0.8299487405630002), np.float64(719.6041761148614), np.float64(2958.490933081335))",205,"Weibull(shape=2.843, scale=1388.098)","(np.float64(2.84277799915806), np.float64(181.36814391082012), np.float64(1388.0978168113118))",119,평일,3,"['mean', 'median', 'mode']"
221,역삼,승차,16시-17시,"Triangular(min=431.081, mode=4135.000, max=5031.116)","(np.float64(0.8051936702503752), np.float64(431.0807531743334), np.float64(4600.035225900358))",208,"Triangular(min=132.756, mode=2021.000, max=2743.668)","(np.float64(0.7232125875975367), np.float64(132.75569046554574), np.float64(2610.9118424055237))",118,평일,3,"['mean', 'median', 'mode']"
221,역삼,승차,17시-18시,"Triangular(min=0.000, mode=10322.000, max=11091.002)","(np.float64(0.9306643518407405), 0, np.float64(11091.001798438736))",208,"Weibull(shape=0.993, scale=762.200)","(np.float64(0.9928905770975358), np.float64(906.9999999999998), np.float64(762.1997745843751))",119,평일,3,"['mean', 'median', 'mode']"
221,역삼,승차,18시-19시,"Triangular(min=0.000, mode=14151.000, max=14559.364)","(np.float64(0.9719517979960735), 0, np.float64(14559.363982015711))",208,"Triangular(min=241.920, mode=949.000, max=5978.491)","(np.float64(0.12325831482161602), np.float64(241.91989879502074), np.float64(5736.571218171379))",120,평일,3,"['mean', 'median', 'mode']"
221,역삼,승차,19시-20시,"Normal(mean=7323.826, stdDev=377.422)","(np.float64(7323.826388888889), np.float64(377.4222938761536))",144,"Triangular(min=131.361, mode=716.000, max=11068.252)","(np.float64(0.05345572925291839), np.float64(131.3605009699241), np.float64(10936.891278084688))",154,평일,3,"['mean', 'median', 'mode']"
221,역삼,승차,20시-21시,"Gamma(alpha=610.706, beta=10.084)","(np.float64(610.7064533974192), np.float64(-2020.8091630025815), np.float64(10.084318411374444))",145,"Triangular(min=194.066, mode=762.000, max=4073.801)","(np.float64(0.1463847798723328), np.float64(194.06576157700968), np.float64(3879.7355771300827))",144,평일,3,"['mean', 'median', 'mode']"
221,역삼,승차,21시-22시,"Lognormal(normalMean=8.377, normalStdDev=0.068)","(np.float64(0.06835357618293963), -479.3204682634711, np.float64(4344.885969693164))",147,"Triangular(min=0.000, mode=769.000, max=3783.676)","(np.float64(0.20324150026486254), 0, np.float64(3783.6760651622535))",144,평일,3,"['mean', 'median', 'mode']"
221,역삼,승차,22시-23시,"Lognormal(normalMean=7.456, normalStdDev=0.199)","(np.float64(0.19881951178278456), 848.1967526549577, np.float64(1729.7304602807365))",156,"Triangular(min=209.446, mode=519.000, max=3356.412)","(np.float64(0.09836590946411145), np.float64(209.44575865758787), np.float64(3146.9666984098376))",156,평일,3,"['mean', 'median', 'mode']"
221,역삼,승차,23시-24시,"Lognormal(normalMean=7.350, normalStdDev=0.125)","(np.float64(0.12525750627174803), -586.9265636201095, np.float64(1556.107682576832))",151,"Triangular(min=85.136, mode=170.000, max=1418.022)","(np.float64(0.06366962003666571), np.float64(85.13564855484108), np.float64(1332.8860985119704))",144,평일,2,"['mean', 'median']"
221,역삼,승차,24시-01시,"Triangular(min=0.000, mode=164.000, max=385.251)","(np.float64(0.4256966342480269), 0, np.float64(385.2508731219282))",157,"Triangular(min=0.000, mode=1.000, max=717.248)","(np.float64(0.0013942172954117737), 0, np.float64(717.2483094892864))",132,평일,2,"['mean', 'median']"
221,역삼,승차,01시-02시,"Weibull(shape=3.260, scale=64.583)","(np.float64(3.2603473742180857), np.float64(141.43020472026546), np.float64(64.5828760502219))",184,"Triangular(min=50.496, mode=201.000, max=283.666)","(np.float64(0.6454682817670221), np.float64(50.49602770556527), np.float64(233.17020609639235))",153,평일,3,"['mean', 'median', 'mode']"
221,역삼,승차,02시-03시,"Weibull(shape=3.361, scale=64.467)","(np.float64(3.3611812092256668), np.float64(155.51135455310228), np.float64(64.46749017595103))",184,"Triangular(min=48.400, mode=220.000, max=287.830)","(np.float64(0.7167034139308521), np.float64(48.399608845256964), np.float64(239.43012954870602))",153,평일,3,"['mean', 'median', 'mode']"
221,역삼,승차,03시-04시,"Triangular(min=154.052, mode=194.000, max=231.354)","(np.float64(0.5167823017224178), np.float64(154.05190215327707), np.float64(77.3015981879152))",184,"Triangular(min=43.610, mode=194.000, max=262.523)","(np.float64(0.6869842137517126), np.float64(43.610172194030255), np.float64(218.91307662510744))",154,평일,3,"['mean', 'median', 'mode']"
221,역삼,승차,04시-05시,"Weibull(shape=4.712, scale=33.019)","(np.float64(4.711779869422493), np.float64(53.347148275265226), np.float64(33.0187493646042))",187,"Triangular(min=17.296, mode=82.000, max=124.074)","(np.float64(0.6059672161415106), np.float64(17.29594384891978), np.float64(106.778146468833))",155,평일,2,"['mean', 'median']"
222,강남,승차,05시-06시,"Triangular(min=190.474, mode=268.000, max=320.608)","(np.float64(0.5957381130897574), np.float64(190.4740587253883), np.float64(130.13426465738522))",199,"Weibull(shape=2.563, scale=223.341)","(np.float64(2.563275289134013), np.float64(174.29781444461304), np.float64(223.34125859624777))",153,주말,3,"['mean', 'median', 'mode']"
222,강남,승차,06시-07시,"Triangular(min=0.000, mode=681.000, max=755.360)","(np.float64(0.9015573804294482), 0, np.float64(755.3595753913683))",208,"Triangular(min=0.000, mode=588.000, max=916.043)","(np.float64(0.641891092680815), 0, np.float64(916.0432458650639))",156,평일,2,"['mean', 'median']"
222,강남,승차,07시-08시,"Triangular(min=0.000, mode=1798.000, max=1975.651)","(np.float64(0.9100798305853885), 0, np.float64(1975.6508600385905))",208,"Gamma(alpha=717.584, beta=3.738)","(np.float64(717.5843030924545), np.float64(-2250.609940169117), np.float64(3.7378403134823275))",118,평일,2,"['mean', 'median']"
222,강남,승차,08시-09시,"Triangular(min=0.000, mode=2982.000, max=3096.038)","(np.float64(0.9631663473862024), 0, np.float64(3096.038403008855))",208,"Triangular(min=282.976, mode=602.000, max=1009.719)","(np.float64(0.43897788284948247), np.float64(282.9755476806091), np.float64(726.7437945954639))",118,평일,3,"['mean', 'median', 'mode']"
222,강남,승차,09시-10시,"Triangular(min=1387.475, mode=2181.000, max=2456.140)","(np.float64(0.7425387890567932), np.float64(1387.4745082935203), np.float64(1068.6653726385898))",196,"Weibull(shape=1.949, scale=1161.798)","(np.float64(1.9493222221505575), np.float64(177.0443950541401), np.float64(1161.7982459502014))",156,평일,3,"['mean', 'median', 'mode']"
222,강남,승차,10시-11시,"Normal(mean=1904.483, stdDev=84.866)","(np.float64(1904.4829931972788), np.float64(84.86606925484801))",147,"Triangular(min=55.271, mode=1919.000, max=2819.913)","(np.float64(0.6741302998993854), np.float64(55.27086646042633), np.float64(2764.6422862419104))",156,평일,3,"['mean', 'median', 'mode']"
222,강남,승차,11시-12시,"Weibull(shape=6.365, scale=979.760)","(np.float64(6.365292460058755), np.float64(1398.4371403771147), np.float64(979.7595182351083))",188,"Triangular(min=184.097, mode=2748.000, max=3183.763)","(np.float64(0.8547295167426832), np.float64(184.09659754608487), np.float64(2999.6663882922476))",156,평일,2,"['mean', 'median']"
222,강남,승차,12시-13시,"Triangular(min=1228.647, mode=2970.000, max=3298.501)","(np.float64(0.8412925158233912), np.float64(1228.6472023869637), np.float64(2069.8541409455456))",205,"Triangular(min=138.750, mode=3703.000, max=4151.533)","(np.float64(0.888224025542385), np.float64(138.74957331353124), np.float64(4012.7831765305573))",156,평일,3,"['mean', 'median', 'mode']"
222,강남,승차,13시-14시,"Triangular(min=1733.780, mode=3405.000, max=4010.114)","(np.float64(0.7341716949238999), np.float64(1733.7803338361837), np.float64(2276.333557565197))",204,"Triangular(min=358.108, mode=4395.000, max=4646.551)","(np.float64(0.941342033016219), np.float64(358.1077541019372), np.float64(4288.443630806079))",156,평일,2,"['mean', 'median']"
222,강남,승차,14시-15시,"Weibull(shape=58653976.222, scale=19570611475.830)","(np.float64(58653976.22223887), np.float64(-19570607712.321274), np.float64(19570611475.83039))",199,"Triangular(min=536.213, mode=4633.000, max=5475.808)","(np.float64(0.8293770711998483), np.float64(536.2131127145287), np.float64(4939.595064232501))",156,평일,2,"['mean', 'mode']"
222,강남,승차,15시-16시,"Triangular(min=2801.313, mode=4710.000, max=5562.052)","(np.float64(0.6913680481302327), np.float64(2801.3132624962245), np.float64(2760.739005314127))",200,"Triangular(min=465.229, mode=5427.000, max=7130.441)","(np.float64(0.7444281023800114), np.float64(465.22938839255534), np.float64(6665.211315562991))",156,평일,2,"['mean', 'median']"
222,강남,승차,16시-17시,"Triangular(min=2602.622, mode=5837.000, max=6990.461)","(np.float64(0.737123245257791), np.float64(2602.6222278815358), np.float64(4387.838523510598))",204,"Triangular(min=270.714, mode=6519.000, max=8665.245)","(np.float64(0.7443281788665961), np.float64(270.7143410262828), np.float64(8394.530579894155))",156,평일,2,"['mean', 'median']"
222,강남,승차,17시-18시,"Triangular(min=1619.281, mode=10269.000, max=10269.000)","(np.float64(0.9999999999990612), np.float64(1619.2808024350716), np.float64(8649.719197573077))",208,"Triangular(min=818.697, mode=3161.000, max=9318.774)","(np.float64(0.2755625324805179), np.float64(818.6974168179395), np.float64(8500.076414952786))",119,평일,3,"['mean', 'median', 'mode']"
222,강남,승차,18시-19시,"Triangular(min=207.063, mode=14269.000, max=14269.000)","(np.float64(0.9999999995804107), np.float64(207.06269396893038), np.float64(14061.937316911499))",208,"Triangular(min=807.148, mode=2880.000, max=9990.524)","(np.float64(0.22571789206248177), np.float64(807.147747283093), np.float64(9183.375911236177))",120,평일,3,"['mean', 'median', 'mode']"
222,강남,승차,19시-20시,"Triangular(min=7891.678, mode=8713.000, max=10463.054)","(np.float64(0.31940951783386734), np.float64(7891.678136452771), np.float64(2571.3756719486505))",189,"Triangular(min=730.137, mode=2547.000, max=12351.848)","(np.float64(0.15633354514279585), np.float64(730.1366598761347), np.float64(11621.711376559853))",156,평일,3,"['mean', 'median', 'mode']"
222,강남,승차,20시-21시,"Lognormal(normalMean=7.522, normalStdDev=0.139)","(np.float64(0.13910769779127183), 4607.190441210232, np.float64(1848.2852057966493))",145,"Triangular(min=367.223, mode=6381.000, max=6573.696)","(np.float64(0.9689524131748273), np.float64(367.22335485195424), np.float64(6206.472643423067))",144,평일,3,"['mean', 'median', 'mode']"
222,강남,승차,21시-22시,"Triangular(min=5940.879, mode=7506.000, max=9624.825)","(np.float64(0.42484905668534934), np.float64(5940.879345512732), np.float64(3683.9452268034374))",194,"Triangular(min=901.829, mode=3200.000, max=9615.233)","(np.float64(0.2637512261915648), np.float64(901.8290817056081), np.float64(8713.403730764316))",156,평일,3,"['mean', 'median', 'mode']"
222,강남,승차,22시-23시,"Weibull(shape=4.600, scale=2687.232)","(np.float64(4.600249110505008), np.float64(3856.354658614256), np.float64(2687.2317390370854))",189,"Triangular(min=1085.236, mode=2901.000, max=9344.820)","(np.float64(0.21983720636812354), np.float64(1085.2361365062648), np.float64(8259.583959835643))",156,평일,3,"['mean', 'median', 'mode']"
