역번호,역명,구분,시간대,평일 분포,평일 매개변수,평일 데이터수,주말 분포,주말 매개변수,주말 데이터수,승자,승리 횟수,승리 항목
230,신림,하차,10시-11시,"Lognormal(normalMean=6.051, normalStdDev=0.361)","(np.float64(0.3612529952448439), 948.7878007989121, np.float64(424.69835169171847))",192,"Lognormal(normalMean=8.910, normalStdDev=0.019)","(np.float64(0.019049491073399386), -5994.720886631809, np.float64(7401.964512352442))",121,주말,2,"['mean', 'median']"
230,신림,하차,11시-12시,"Weibull(shape=3.307, scale=357.694)","(np.float64(3.3068955252127674), np.float64(1151.4030852719243), np.float64(357.69398644535755))",202,"Lognormal(normalMean=7.454, normalStdDev=0.096)","(np.float64(0.09578146256685602), -218.0087992659324, np.float64(1727.075302082791))",125,주말,3,"['mean', 'median', 'mode']"
230,신림,하차,12시-13시,"Triangular(min=1119.782, mode=1524.000, max=1831.473)","(np.float64(0.5679688055657424), np.float64(1119.7817107712217), np.float64(711.6910035680339))",202,"Lognormal(normalMean=7.284, normalStdDev=0.160)","(np.float64(0.1602426754729552), 139.233923618148, np.float64(1456.8401302149412))",129,주말,3,"['mean', 'median', 'mode']"
230,신림,하차,13시-14시,"Weibull(shape=8.149, scale=1206.935)","(np.float64(8.149203326053186), np.float64(537.8266392412372), np.float64(1206.934603838759))",191,"Normal(mean=1923.730, stdDev=276.783)","(np.float64(1923.7295081967213), np.float64(276.78251025259044))",122,주말,3,"['mean', 'median', 'mode']"
230,신림,하차,14시-15시,"Weibull(shape=92041493.535, scale=12866572163.127)","(np.float64(92041493.53488284), np.float64(-12866570212.336311), np.float64(12866572163.127235))",187,"Normal(mean=2142.690, stdDev=227.547)","(np.float64(2142.690265486726), np.float64(227.54748914620805))",113,주말,2,"['mean', 'median']"
230,신림,하차,15시-16시,"Triangular(min=1210.458, mode=2740.000, max=2918.589)","(np.float64(0.895447815518376), np.float64(1210.4577783508078), np.float64(1708.1310548103465))",208,"Triangular(min=1440.363, mode=2880.000, max=3498.525)","(np.float64(0.6994769753160752), np.float64(1440.3629177089706), np.float64(2058.162217046328))",146,주말,2,"['mean', 'median']"
230,신림,하차,16시-17시,"Triangular(min=1277.230, mode=3407.000, max=3694.042)","(np.float64(0.8812311588621456), np.float64(1277.2303747047201), np.float64(2416.8115299560977))",208,"Triangular(min=1157.292, mode=3539.000, max=4727.720)","(np.float64(0.6670650925844477), np.float64(1157.291515548311), np.float64(3570.4288995606807))",154,주말,2,"['mean', 'mode']"
230,신림,하차,17시-18시,"Triangular(min=1498.526, mode=5031.000, max=5283.093)","(np.float64(0.9333891129284159), np.float64(1498.5261201273847), np.float64(3784.567262403156))",208,"Weibull(shape=2.525, scale=2831.359)","(np.float64(2.524863970253285), np.float64(1165.2051548957502), np.float64(2831.3585986734415))",156,평일,3,"['mean', 'median', 'mode']"
230,신림,하차,18시-19시,"Triangular(min=788.807, mode=9727.000, max=10126.021)","(np.float64(0.9572654838074923), np.float64(788.806614212574), np.float64(9337.214740299529))",208,"Weibull(shape=4.168, scale=2603.165)","(np.float64(4.167833910327577), np.float64(1093.0563740269247), np.float64(2603.164587602976))",117,평일,2,"['mean', 'median']"
230,신림,하차,19시-20시,"Triangular(min=1714.019, mode=8511.000, max=9761.714)","(np.float64(0.8445872765104347), np.float64(1714.0186128556993), np.float64(8047.695692536798))",208,"Weibull(shape=1.311, scale=1342.577)","(np.float64(1.3109323012321878), np.float64(2361.5356536723957), np.float64(1342.5772111476022))",125,평일,3,"['mean', 'median', 'mode']"
230,신림,하차,20시-21시,"Lognormal(normalMean=7.658, normalStdDev=0.101)","(np.float64(0.10134867529018605), 2562.6170968512924, np.float64(2118.340802396884))",146,"Weibull(shape=3.153, scale=2518.629)","(np.float64(3.1532588953721725), np.float64(1246.084887114019), np.float64(2518.629254438254))",144,평일,3,"['mean', 'median', 'mode']"
230,신림,하차,21시-22시,"Normal(mean=4257.409, stdDev=285.000)","(np.float64(4257.4093959731545), np.float64(284.9995411140264))",149,"Lognormal(normalMean=8.553, normalStdDev=0.119)","(np.float64(0.11865492162620717), -1650.5079508652486, np.float64(5184.762504009922))",141,평일,3,"['mean', 'median', 'mode']"
230,신림,하차,22시-23시,"Triangular(min=3177.835, mode=4415.000, max=4874.191)","(np.float64(0.7293073488122956), np.float64(3177.8347327267784), np.float64(1696.3565077115504))",195,"Weibull(shape=3.074, scale=2600.395)","(np.float64(3.0739988367531006), np.float64(1034.8194115265233), np.float64(2600.394606360607))",156,평일,3,"['mean', 'median', 'mode']"
230,신림,하차,23시-24시,"Lognormal(normalMean=7.300, normalStdDev=0.266)","(np.float64(0.2660046866911097), 911.7573111249037, np.float64(1479.8387089108944))",166,"Triangular(min=1076.846, mode=2880.000, max=4367.059)","(np.float64(0.5480357207665922), np.float64(1076.8456258721785), np.float64(3290.213221144564))",152,주말,2,"['mean', 'median']"
230,신림,하차,24시-01시,"Lognormal(normalMean=7.468, normalStdDev=0.111)","(np.float64(0.11096870723938937), -828.401523015598, np.float64(1750.5959621758839))",152,"Triangular(min=0.000, mode=1.000, max=3597.994)","(np.float64(0.00027793262036046823), 0, np.float64(3597.99435742013))",141,평일,2,"['median', 'mode']"
230,신림,하차,01시-02시,"Weibull(shape=3.194, scale=78.563)","(np.float64(3.194022088875922), np.float64(159.37234659086266), np.float64(78.56315917156758))",197,"Normal(mean=255.444, stdDev=56.329)","(np.float64(255.44444444444446), np.float64(56.32862132386087))",153,주말,2,"['mean', 'median']"
230,신림,하차,02시-03시,"Weibull(shape=3.177, scale=60.068)","(np.float64(3.176538187267534), np.float64(132.9683979987073), np.float64(60.067948391031024))",193,"Triangular(min=89.232, mode=240.000, max=298.220)","(np.float64(0.721419791390116), np.float64(89.23239922310907), np.float64(208.98733660467656))",152,주말,3,"['mean', 'median', 'mode']"
230,신림,하차,03시-04시,"Weibull(shape=3.293, scale=48.098)","(np.float64(3.292938528974524), np.float64(113.84897605767998), np.float64(48.09832092015142))",190,"Weibull(shape=5.204, scale=176.010)","(np.float64(5.203850547406671), np.float64(9.982914316489556), np.float64(176.01009892781212))",153,주말,3,"['mean', 'median', 'mode']"
230,신림,하차,04시-05시,"Triangular(min=74.687, mode=98.000, max=124.479)","(np.float64(0.46821147134360025), np.float64(74.68666379539948), np.float64(49.79232169492586))",199,"Triangular(min=48.639, mode=125.000, max=151.305)","(np.float64(0.7437774491462135), np.float64(48.639187814850786), np.float64(102.66621049700748))",153,주말,3,"['mean', 'median', 'mode']"
231,신대방,하차,05시-06시,"Triangular(min=48.662, mode=68.000, max=90.359)","(np.float64(0.4637782546859586), np.float64(48.661517161166266), np.float64(41.69769203516117))",196,"Triangular(min=38.964, mode=68.000, max=99.121)","(np.float64(0.48266773014902775), np.float64(38.96438276516152), np.float64(60.15653299290848))",150,평일,2,"['mean', 'mode']"
231,신대방,하차,06시-07시,"Triangular(min=0.000, mode=345.000, max=482.510)","(np.float64(0.7150115679532314), 0, np.float64(482.5096757133853))",208,"Triangular(min=0.000, mode=334.000, max=398.331)","(np.float64(0.8384980595802843), 0, np.float64(398.331273594976))",156,평일,2,"['mean', 'median']"
231,신대방,하차,07시-08시,"Triangular(min=0.000, mode=691.000, max=724.687)","(np.float64(0.9535144543519615), 0, np.float64(724.6874935740543))",208,"Triangular(min=0.000, mode=70.000, max=726.189)","(np.float64(0.09639358003707209), 0, np.float64(726.189440956118))",139,평일,3,"['mean', 'median', 'mode']"
231,신대방,하차,08시-09시,"Triangular(min=51.548, mode=1110.000, max=1284.882)","(np.float64(0.8582035979048215), np.float64(51.54750019279244), np.float64(1233.3349597544084))",208,"Lognormal(normalMean=5.775, normalStdDev=0.572)","(np.float64(0.5721360333577585), 102.74846269447585, np.float64(321.9834956133958))",136,평일,3,"['mean', 'median', 'mode']"
231,신대방,하차,09시-10시,"Weibull(shape=4.200, scale=180.694)","(np.float64(4.200108705034964), np.float64(522.7024757899105), np.float64(180.6935094003507))",193,"Weibull(shape=15.602, scale=1566.589)","(np.float64(15.60230399943196), np.float64(-938.7714883107362), np.float64(1566.5891275776219))",141,평일,3,"['mean', 'median', 'mode']"
231,신대방,하차,10시-11시,"Gamma(alpha=27.559, beta=11.206)","(np.float64(27.558564600591318), np.float64(287.7455250346277), np.float64(11.206233896366436))",157,"Weibull(shape=5.025, scale=316.158)","(np.float64(5.024809752240465), np.float64(339.3817691276963), np.float64(316.15773481211795))",127,주말,3,"['mean', 'median', 'mode']"
231,신대방,하차,11시-12시,"Gamma(alpha=87.796, beta=4.452)","(np.float64(87.79597525320418), np.float64(252.5267275496462), np.float64(4.452217438152262))",186,"Triangular(min=452.097, mode=644.000, max=849.076)","(np.float64(0.48340807887895626), np.float64(452.09736731116925), np.float64(396.9785385724115))",150,주말,3,"['mean', 'median', 'mode']"
231,신대방,하차,12시-13시,"Triangular(min=525.165, mode=726.000, max=857.164)","(np.float64(0.60492614660393), np.float64(525.1647662183407), np.float64(331.9995918667573))",201,"Gamma(alpha=8.000, beta=40.410)","(np.float64(8.000186407999873), np.float64(412.2600838419284), np.float64(40.40957518126814))",147,주말,2,"['mean', 'median']"
231,신대방,하차,13시-14시,"Weibull(shape=47.894, scale=4292.924)","(np.float64(47.89375598516923), np.float64(-3468.001556315549), np.float64(4292.924433958059))",206,"Triangular(min=495.363, mode=884.000, max=1193.674)","(np.float64(0.5565383881132847), np.float64(495.36307022483885), np.float64(698.3110924135046))",154,주말,2,"['mean', 'median']"
231,신대방,하차,14시-15시,"Triangular(min=567.301, mode=987.000, max=1137.542)","(np.float64(0.7360033766933798), np.float64(567.3006594763752), np.float64(570.2410529802229))",206,"Weibull(shape=6.122, scale=816.943)","(np.float64(6.12171302527778), np.float64(206.87414132142786), np.float64(816.9428101336271))",141,주말,3,"['mean', 'median', 'mode']"
231,신대방,하차,15시-16시,"Triangular(min=543.195, mode=1439.000, max=1563.687)","(np.float64(0.8778171778176558), np.float64(543.194736648049), np.float64(1020.4918358729758))",208,"Triangular(min=571.415, mode=1174.000, max=1779.090)","(np.float64(0.4989630139658291), np.float64(571.4149210104795), np.float64(1207.6748418719858))",153,평일,3,"['mean', 'median', 'mode']"
231,신대방,하차,16시-17시,"Triangular(min=596.727, mode=1684.000, max=1850.885)","(np.float64(0.8669347595808159), np.float64(596.7273626970785), np.float64(1254.15739222519))",208,"Triangular(min=494.535, mode=1642.000, max=2149.190)","(np.float64(0.6934768464215668), np.float64(494.53521039902404), np.float64(1654.6547956456088))",156,평일,2,"['mean', 'median']"
231,신대방,하차,17시-18시,"Triangular(min=741.121, mode=2474.000, max=2666.698)","(np.float64(0.8999273446577488), np.float64(741.1212000494239), np.float64(1925.5763370601442))",208,"Triangular(min=408.396, mode=2379.000, max=2628.968)","(np.float64(0.887430987619365), np.float64(408.39552541375235), np.float64(2220.5720806270224))",156,평일,2,"['mean', 'median']"
231,신대방,하차,18시-19시,"Triangular(min=550.219, mode=4085.000, max=4391.585)","(np.float64(0.9201886557667939), np.float64(550.219120928982), np.float64(3841.365416665813))",208,"Weibull(shape=8.056, scale=1595.981)","(np.float64(8.055719433193975), np.float64(-2.619560861285328), np.float64(1595.9806882805374))",115,평일,3,"['mean', 'median', 'mode']"
231,신대방,하차,19시-20시,"Triangular(min=1203.944, mode=3571.000, max=4097.722)","(np.float64(0.8179812571369638), np.float64(1203.9438209543869), np.float64(2893.778015562159))",204,"Triangular(min=635.530, mode=1255.000, max=3822.216)","(np.float64(0.19439313728836533), np.float64(635.5300823559876), np.float64(3186.6861468969855))",154,평일,3,"['mean', 'median', 'mode']"
231,신대방,하차,20시-21시,"Normal(mean=2150.856, stdDev=104.174)","(np.float64(2150.8561643835615), np.float64(104.17424745042985))",146,"Weibull(shape=3.427, scale=1147.999)","(np.float64(3.4265740548618204), np.float64(490.21430660996066), np.float64(1147.9990211053196))",144,평일,3,"['mean', 'median', 'mode']"
231,신대방,하차,21시-22시,"Weibull(shape=3.942, scale=493.887)","(np.float64(3.9419343487788314), np.float64(1657.382317059202), np.float64(493.88728233687493))",151,"Weibull(shape=3.511, scale=1045.502)","(np.float64(3.510901328048025), np.float64(799.3552297510575), np.float64(1045.5021936333032))",140,평일,3,"['mean', 'median', 'mode']"
231,신대방,하차,22시-23시,"Weibull(shape=5.009, scale=627.391)","(np.float64(5.008518975881946), np.float64(1488.5513721534207), np.float64(627.3907927323041))",191,"Weibull(shape=3.399, scale=1360.976)","(np.float64(3.3991848750035745), np.float64(376.4805269130685), np.float64(1360.9757414340024))",156,평일,3,"['mean', 'median', 'mode']"
231,신대방,하차,23시-24시,"Lognormal(normalMean=7.223, normalStdDev=0.120)","(np.float64(0.11996399509836518), -312.6538040886366, np.float64(1371.239634806548))",160,"Weibull(shape=2.625, scale=961.120)","(np.float64(2.6253509034743314), np.float64(365.8799224774883), np.float64(961.1200832501419))",146,주말,3,"['mean', 'median', 'mode']"
231,신대방,하차,24시-01시,"Gamma(alpha=12.848, beta=20.292)","(np.float64(12.848438358195224), np.float64(145.75414111737348), np.float64(20.29214492965697))",149,"Triangular(min=0.000, mode=1.000, max=1663.091)","(np.float64(0.0006012899637764834), 0, np.float64(1663.0911211223838))",138,평일,3,"['mean', 'median', 'mode']"
231,신대방,하차,01시-02시,"Triangular(min=47.654, mode=67.000, max=82.777)","(np.float64(0.5508130724278999), np.float64(47.65361226600059), np.float64(35.12332713136787))",201,"Weibull(shape=4.251, scale=59.969)","(np.float64(4.251451358783127), np.float64(11.796841207489845), np.float64(59.968674560219654))",155,주말,3,"['mean', 'median', 'mode']"
231,신대방,하차,02시-03시,"Triangular(min=51.087, mode=67.000, max=86.360)","(np.float64(0.4511425216286731), np.float64(51.08702242982043), np.float64(35.27261743770396))",198,"Triangular(min=29.410, mode=78.000, max=105.783)","(np.float64(0.6362153435885427), np.float64(29.410375240407834), np.float64(76.37292194081382))",152,주말,3,"['mean', 'median', 'mode']"
231,신대방,하차,03시-04시,"Triangular(min=48.644, mode=68.000, max=86.109)","(np.float64(0.5166387291342649), np.float64(48.64445420263432), np.float64(37.4643725059685))",202,"Weibull(shape=3.703, scale=53.169)","(np.float64(3.702530847711917), np.float64(18.176973499197075), np.float64(53.16882587343636))",155,평일,2,"['mean', 'mode']"
231,신대방,하차,04시-05시,"Weibull(shape=3.697, scale=24.808)","(np.float64(3.696537942844702), np.float64(31.2675241091408), np.float64(24.807953484193547))",200,"Triangular(min=23.135, mode=59.000, max=87.364)","(np.float64(0.5583896125504522), np.float64(23.13504267269654), np.float64(64.22927025429433))",155,주말,2,"['mean', 'median']"
232,구로디지털단지,하차,05시-06시,"Weibull(shape=5.864, scale=90.011)","(np.float64(5.86410572119061), np.float64(108.89381532965402), np.float64(90.01135071029111))",189,"Weibull(shape=3.190, scale=115.350)","(np.float64(3.190280977658558), np.float64(47.47038499598093), np.float64(115.34997642874751))",156,평일,3,"['mean', 'median', 'mode']"
232,구로디지털단지,하차,06시-07시,"Triangular(min=0.000, mode=808.000, max=876.811)","(np.float64(0.9215213755994889), 0, np.float64(876.8109144426151))",208,"Triangular(min=0.000, mode=763.000, max=831.393)","(np.float64(0.9177371919868385), 0, np.float64(831.392697889775))",156,평일,3,"['mean', 'median', 'mode']"
232,구로디지털단지,하차,07시-08시,"Triangular(min=0.000, mode=3965.000, max=4113.531)","(np.float64(0.9638920094768135), 0, np.float64(4113.53135103537))",208,"Triangular(min=0.000, mode=662.000, max=737.496)","(np.float64(0.8976319710471498), 0, np.float64(737.4960132450615))",118,평일,3,"['mean', 'median', 'mode']"
232,구로디지털단지,하차,08시-09시,"Triangular(min=0.000, mode=11414.000, max=11512.427)","(np.float64(0.9914503927335021), 0, np.float64(11512.426727203445))",208,"Weibull(shape=2.126, scale=674.684)","(np.float64(2.1258533285547436), np.float64(185.25658462007618), np.float64(674.6843791580573))",118,평일,3,"['mean', 'median', 'mode']"
232,구로디지털단지,하차,09시-10시,"Triangular(min=1543.142, mode=6814.000, max=7505.050)","(np.float64(0.8840891432470566), np.float64(1543.141684138021), np.float64(5961.908203627546))",197,"Triangular(min=0.000, mode=6152.000, max=6635.814)","(np.float64(0.9270904406915597), 0, np.float64(6635.814295970347))",156,평일,3,"['mean', 'median', 'mode']"
232,구로디지털단지,하차,10시-11시,"Lognormal(normalMean=7.850, normalStdDev=0.041)","(np.float64(0.04077013029761162), -173.39823742288274, np.float64(2566.3551034802185))",143,"Triangular(min=16.133, mode=2296.000, max=2743.585)","(np.float64(0.8358963289261205), np.float64(16.132589483782503), np.float64(2727.452354581737))",144,평일,3,"['mean', 'median', 'mode']"
232,구로디지털단지,하차,11시-12시,"Weibull(shape=4.424, scale=332.519)","(np.float64(4.423820066676961), np.float64(1276.617704887015), np.float64(332.5191407654997))",147,"Triangular(min=800.863, mode=1547.000, max=1757.166)","(np.float64(0.780230960278848), np.float64(800.8627960118517), np.float64(956.3029948441933))",140,평일,3,"['mean', 'median', 'mode']"
232,구로디지털단지,하차,12시-13시,"Normal(mean=1642.887, stdDev=103.907)","(np.float64(1642.887417218543), np.float64(103.90702307506754))",151,"Weibull(shape=3.096, scale=958.871)","(np.float64(3.0960190115528317), np.float64(707.7883901474231), np.float64(958.8712786930838))",151,평일,2,"['mean', 'mode']"
232,구로디지털단지,하차,13시-14시,"Triangular(min=1209.007, mode=2071.000, max=2312.423)","(np.float64(0.7812041194253927), np.float64(1209.0065627928589), np.float64(1103.416400081247))",205,"Triangular(min=884.883, mode=2204.000, max=2479.935)","(np.float64(0.8270058153006615), np.float64(884.8834163045101), np.float64(1595.0511583972445))",154,평일,2,"['mean', 'median']"
232,구로디지털단지,하차,14시-15시,"Triangular(min=1352.743, mode=1911.000, max=2197.868)","(np.float64(0.6605616052586427), np.float64(1352.742753751145), np.float64(845.1251811536538))",204,"Weibull(shape=3.284, scale=926.589)","(np.float64(3.2844585653076805), np.float64(1090.1239507357745), np.float64(926.5891172793351))",142,주말,2,"['mean', 'median']"
232,구로디지털단지,하차,15시-16시,"Weibull(shape=87320419.576, scale=14047293087.791)","(np.float64(87320419.57554168), np.float64(-14047290836.117289), np.float64(14047293087.791042))",203,"Triangular(min=1182.933, mode=2412.000, max=2674.893)","(np.float64(0.8237935808317685), np.float64(1182.9330088324912), np.float64(1491.959903263289))",151,평일,3,"['mean', 'median', 'mode']"
232,구로디지털단지,하차,16시-17시,"Triangular(min=1181.368, mode=2874.000, max=3149.026)","(np.float64(0.8602267968485938), np.float64(1181.3676217643601), np.float64(1967.658278453181))",208,"Triangular(min=822.471, mode=2937.000, max=3956.473)","(np.float64(0.6747057238084182), np.float64(822.4707480454811), np.float64(3134.002243291724))",156,평일,3,"['mean', 'median', 'mode']"
232,구로디지털단지,하차,17시-18시,"Triangular(min=1165.269, mode=4251.000, max=4471.736)","(np.float64(0.933241173672106), np.float64(1165.2692091400759), np.float64(3306.4666211016047))",208,"Triangular(min=617.258, mode=3578.000, max=5117.733)","(np.float64(0.6578732537957582), np.float64(617.2583317562626), np.float64(4500.474295255173))",156,평일,3,"['mean', 'median', 'mode']"
232,구로디지털단지,하차,18시-19시,"Triangular(min=508.505, mode=7397.000, max=7397.000)","(np.float64(0.9999999974839611), np.float64(508.5048340619795), np.float64(6888.495189980178))",208,"Weibull(shape=4.913, scale=2491.645)","(np.float64(4.912649260839545), np.float64(254.97523345634042), np.float64(2491.6451172012544))",118,평일,3,"['mean', 'median', 'mode']"
232,구로디지털단지,하차,19시-20시,"Triangular(min=2556.395, mode=5645.000, max=6710.051)","(np.float64(0.7435870213803824), np.float64(2556.3949756385978), np.float64(4153.656445791807))",197,"Triangular(min=959.877, mode=1869.000, max=6974.334)","(np.float64(0.15115631589547196), np.float64(959.8768103800535), np.float64(6014.457181189318))",154,평일,3,"['mean', 'median', 'mode']"
232,구로디지털단지,하차,20시-21시,"Lognormal(normalMean=8.648, normalStdDev=0.026)","(np.float64(0.02564300212351721), -2483.654987392222, np.float64(5698.856238255072))",146,"Weibull(shape=3.788, scale=2110.555)","(np.float64(3.787722533638997), np.float64(589.3170282664954), np.float64(2110.554639069721))",144,평일,3,"['mean', 'median', 'mode']"
232,구로디지털단지,하차,21시-22시,"Gamma(alpha=288.896, beta=11.229)","(np.float64(288.89571911745963), np.float64(-213.41017556276796), np.float64(11.228662927963292))",150,"Triangular(min=1383.625, mode=3090.000, max=3418.297)","(np.float64(0.8386485507441777), np.float64(1383.6253655648395), np.float64(2034.6718931559985))",141,평일,3,"['mean', 'median', 'mode']"
232,구로디지털단지,하차,22시-23시,"Weibull(shape=6.082, scale=1267.328)","(np.float64(6.082249992576173), np.float64(1840.485427790291), np.float64(1267.3283162110633))",190,"Triangular(min=799.828, mode=3249.000, max=3620.662)","(np.float64(0.8682438205594579), np.float64(799.8281718965959), np.float64(2820.834159839176))",156,평일,3,"['mean', 'median', 'mode']"
232,구로디지털단지,하차,23시-24시,"Lognormal(normalMean=7.091, normalStdDev=0.272)","(np.float64(0.27234681637203983), 421.975675162596, np.float64(1200.5533728499722))",168,"Triangular(min=421.198, mode=2105.000, max=3343.644)","(np.float64(0.5761618764892866), np.float64(421.197665737234), np.float64(2922.4466299716214))",155,주말,2,"['mean', 'median']"
232,구로디지털단지,하차,24시-01시,"Lognormal(normalMean=6.537, normalStdDev=0.165)","(np.float64(0.16484407079607216), -101.17758541635081, np.float64(690.1432244549505))",149,"Triangular(min=0.000, mode=1.000, max=2748.534)","(np.float64(0.00036383034269947393), 0, np.float64(2748.533815266302))",140,평일,2,"['median', 'mode']"
232,구로디지털단지,하차,01시-02시,"Weibull(shape=3.640, scale=17.288)","(np.float64(3.6396084567479052), np.float64(24.22479354245107), np.float64(17.287967483941642))",197,"Triangular(min=11.659, mode=45.000, max=56.796)","(np.float64(0.7386514561609117), np.float64(11.659481952194362), np.float64(45.137009847341346))",156,주말,2,"['median', 'mode']"
232,구로디지털단지,하차,02시-03시,"Weibull(shape=3.019, scale=20.419)","(np.float64(3.0188548237530766), np.float64(37.10498450143846), np.float64(20.418971307260335))",194,"Triangular(min=19.716, mode=62.000, max=91.745)","(np.float64(0.5870441888651432), np.float64(19.71566233207035), np.float64(72.02922452857504))",156,주말,3,"['mean', 'median', 'mode']"
232,구로디지털단지,하차,03시-04시,"Gamma(alpha=1541.261, beta=0.150)","(np.float64(1541.261484893177), np.float64(-182.08070131358738), np.float64(0.14988462246235684))",196,"Triangular(min=14.786, mode=58.000, max=71.748)","(np.float64(0.7586543886090201), np.float64(14.785518473353747), np.float64(56.96201351488192))",156,주말,2,"['median', 'mode']"
232,구로디지털단지,하차,04시-05시,"Lognormal(normalMean=4.899, normalStdDev=0.056)","(np.float64(0.055779607957200855), -66.47872959656002, np.float64(134.15535548562207))",192,"Weibull(shape=4.502, scale=65.824)","(np.float64(4.501699558538077), np.float64(4.764914782853518), np.float64(65.82429851635302))",155,평일,2,"['mean', 'median']"
233,대림(구로구청),하차,05시-06시,"Weibull(shape=4.840, scale=48.620)","(np.float64(4.839917375854309), np.float64(78.32737470212373), np.float64(48.62037677497762))",188,"Triangular(min=41.609, mode=118.000, max=160.899)","(np.float64(0.6403812529462007), np.float64(41.609099671299596), np.float64(119.28971999386383))",156,평일,3,"['mean', 'median', 'mode']"
233,대림(구로구청),하차,06시-07시,"Triangular(min=0.000, mode=412.000, max=469.548)","(np.float64(0.8774403595951162), 0, np.float64(469.54758289819006))",208,"Triangular(min=0.000, mode=396.000, max=442.827)","(np.float64(0.8942535296845602), 0, np.float64(442.8274386010509))",156,평일,2,"['mean', 'median']"
233,대림(구로구청),하차,07시-08시,"Triangular(min=0.000, mode=1024.000, max=1088.545)","(np.float64(0.9407055330670226), 0, np.float64(1088.5446763226678))",208,"Weibull(shape=1.202, scale=278.222)","(np.float64(1.2019302293327285), np.float64(46.11783612954085), np.float64(278.2215158944481))",132,평일,3,"['mean', 'median', 'mode']"
233,대림(구로구청),하차,08시-09시,"Triangular(min=0.000, mode=2592.000, max=2657.459)","(np.float64(0.9753679868325945), 0, np.float64(2657.458554126822))",208,"Gamma(alpha=4.546, beta=91.107)","(np.float64(4.546026768963554), np.float64(79.78484678321249), np.float64(91.1065441238947))",118,평일,3,"['mean', 'median', 'mode']"
233,대림(구로구청),하차,09시-10시,"Triangular(min=576.305, mode=1462.000, max=1657.839)","(np.float64(0.8189248129390903), np.float64(576.3045302784944), np.float64(1081.5345386336267))",203,"Triangular(min=190.693, mode=1349.000, max=1349.004)","(np.float64(0.9999963652219348), np.float64(190.69321421015934), np.float64(1158.3109959932526))",116,평일,3,"['mean', 'median', 'mode']"
233,대림(구로구청),하차,10시-11시,"Weibull(shape=5.789, scale=388.142)","(np.float64(5.789036932854488), np.float64(672.1381039774546), np.float64(388.1421596285045))",151,"Triangular(min=441.579, mode=973.000, max=1790.068)","(np.float64(0.3940862355858591), np.float64(441.57889708883226), np.float64(1348.489378523599))",137,평일,2,"['median', 'mode']"
233,대림(구로구청),하차,11시-12시,"Lognormal(normalMean=5.898, normalStdDev=0.308)","(np.float64(0.30783129941685033), 734.437652827311, np.float64(364.27853099502886))",188,"Triangular(min=586.787, mode=1033.000, max=1873.992)","(np.float64(0.3466528953705187), np.float64(586.7866982215651), np.float64(1287.204889211875))",149,주말,2,"['mean', 'median']"
233,대림(구로구청),하차,12시-13시,"Triangular(min=868.538, mode=1066.000, max=1241.003)","(np.float64(0.5301489749811323), np.float64(868.5376174180285), np.float64(372.46583865760397))",199,"Triangular(min=806.229, mode=1143.000, max=1486.052)","(np.float64(0.49538010948303335), np.float64(806.2293727832712), np.float64(679.8226670179615))",154,주말,2,"['mean', 'median']"
233,대림(구로구청),하차,13시-14시,"Triangular(min=896.255, mode=1112.000, max=1281.316)","(np.float64(0.5602874687994138), np.float64(896.2553157636255), np.float64(385.06069875031585))",197,"Gamma(alpha=271.372, beta=5.775)","(np.float64(271.3719458160458), np.float64(-401.2915118432179), np.float64(5.77517203803383))",137,주말,3,"['mean', 'median', 'mode']"
233,대림(구로구청),하차,14시-15시,"Triangular(min=869.330, mode=1130.000, max=1297.092)","(np.float64(0.6093805405068031), np.float64(869.330425997244), np.float64(427.76156551391705))",204,"Triangular(min=911.950, mode=1174.000, max=1317.583)","(np.float64(0.6460279165658613), np.float64(911.9497503084265), np.float64(405.6330120927837))",142,주말,2,"['mean', 'median']"
233,대림(구로구청),하차,15시-16시,"Triangular(min=801.010, mode=1533.000, max=1643.049)","(np.float64(0.8693070512223373), np.float64(801.0099097208335), np.float64(842.0385975756401))",205,"Weibull(shape=2.831, scale=576.303)","(np.float64(2.8314156256685736), np.float64(742.6795765442155), np.float64(576.303497647227))",155,평일,3,"['mean', 'median', 'mode']"
233,대림(구로구청),하차,16시-17시,"Triangular(min=713.494, mode=1833.000, max=1987.367)","(np.float64(0.8788206141311058), np.float64(713.4942681471754), np.float64(1273.8728630788576))",208,"Triangular(min=589.935, mode=1861.000, max=2191.604)","(np.float64(0.7935879710592485), np.float64(589.9347111870692), np.float64(1601.669046365519))",156,평일,3,"['mean', 'median', 'mode']"
233,대림(구로구청),하차,17시-18시,"Triangular(min=780.724, mode=2339.000, max=2560.085)","(np.float64(0.875750302958668), np.float64(780.7235732095332), np.float64(1779.3615617404646))",208,"Triangular(min=439.342, mode=2464.000, max=2464.000)","(np.float64(0.9999999999989244), np.float64(439.3420399042337), np.float64(2024.657960097946))",156,평일,3,"['mean', 'median', 'mode']"
233,대림(구로구청),하차,18시-19시,"Triangular(min=743.628, mode=2980.000, max=3041.925)","(np.float64(0.9730563359873601), np.float64(743.6283687068824), np.float64(2298.296150575554))",208,"Lognormal(normalMean=6.899, normalStdDev=0.414)","(np.float64(0.4138954572219677), 424.12909060097496, np.float64(990.9957883190658))",134,평일,3,"['mean', 'median', 'mode']"
