역번호,역명,구분,시간대,분포,KS통계량,P값,데이터수,성공여부
221,역삼,하차,11시-12시,"Triangular(min=0.000, mode=2828.000, max=2862.629)",0.229331,0.0,144,실패
221,역삼,하차,12시-13시,"Triangular(min=176.213, mode=2255.858, max=2554.417)",0.111344,0.052018,144,성공
221,역삼,하차,13시-14시,"Triangular(min=155.381, mode=2570.000, max=2693.210)",0.134202,0.006535,156,실패
221,역삼,하차,14시-15시,"Triangular(min=239.627, mode=1857.000, max=2524.804)",0.124865,0.014053,156,실패
221,역삼,하차,15시-16시,"Triangular(min=240.069, mode=1318.000, max=2648.032)",0.088319,0.16517,156,성공
221,역삼,하차,16시-17시,"Triangular(min=198.773, mode=1822.000, max=2105.183)",0.147552,0.001985,156,실패
221,역삼,하차,17시-18시,"Triangular(min=299.275, mode=818.000, max=3045.923)",0.087416,0.17366,156,성공
221,역삼,하차,18시-19시,"Lognormal(normalMean=6.793, normalStdDev=0.718)",0.108609,0.05255,151,성공
221,역삼,하차,19시-20시,"Triangular(min=246.001, mode=528.000, max=2567.862)",0.189242,2.3e-05,156,실패
221,역삼,하차,20시-21시,"Weibull(shape=1.768, scale=286.092)",0.100604,0.118966,136,성공
221,역삼,하차,21시-22시,"Weibull(shape=3.475, scale=335.729)",0.079266,0.317331,142,성공
221,역삼,하차,22시-23시,"Gamma(alpha=632.630, beta=4.321)",0.090712,0.178676,143,성공
221,역삼,하차,23시-24시,"Triangular(min=115.271, mode=327.000, max=750.890)",0.042925,0.927404,154,성공
221,역삼,하차,24시-01시,"Triangular(min=0.000, mode=1.000, max=599.170)",0.382822,0.0,142,실패
221,역삼,하차,01시-02시,"Triangular(min=44.865, mode=173.000, max=265.325)",0.119023,0.022693,155,실패
221,역삼,하차,02시-03시,"Triangular(min=43.335, mode=181.000, max=265.554)",0.111977,0.038817,154,실패
221,역삼,하차,03시-04시,"Triangular(min=49.686, mode=181.000, max=254.220)",0.111391,0.039441,155,실패
221,역삼,하차,04시-05시,"Gamma(alpha=400.474, beta=1.300)",0.106416,0.055446,155,성공
222,강남,하차,05시-06시,"Triangular(min=0.000, mode=480.000, max=525.806)",0.384207,0.0,156,실패
222,강남,하차,06시-07시,"Triangular(min=0.000, mode=1.000, max=2312.914)",0.296283,0.0,131,실패
222,강남,하차,07시-08시,"Triangular(min=0.000, mode=1074.000, max=1272.645)",0.330248,0.0,118,실패
222,강남,하차,08시-09시,"Triangular(min=0.000, mode=2943.000, max=3513.782)",0.37543,0.0,118,실패
222,강남,하차,09시-10시,"Triangular(min=269.578, mode=545.020, max=10812.192)",0.223861,1e-05,119,실패
222,강남,하차,10시-11시,"Triangular(min=0.000, mode=5965.000, max=6443.389)",0.2619,0.0,144,실패
222,강남,하차,11시-12시,"Triangular(min=405.803, mode=3921.000, max=6537.669)",0.192978,3.6e-05,144,실패
222,강남,하차,12시-13시,"Weibull(shape=2.858, scale=3222.790)",0.075517,0.327011,154,성공
222,강남,하차,13시-14시,"Triangular(min=1506.666, mode=3967.000, max=6208.205)",0.057366,0.677301,152,성공
222,강남,하차,14시-15시,"Triangular(min=1335.290, mode=4808.000, max=5208.556)",0.15698,0.000882,154,실패
222,강남,하차,15시-16시,"Weibull(shape=3.603, scale=2724.518)",0.101708,0.083677,150,성공
222,강남,하차,16시-17시,"Triangular(min=1535.871, mode=4285.000, max=5751.265)",0.120524,0.020867,154,실패
222,강남,하차,17시-18시,"Weibull(shape=3.061, scale=4115.551)",0.102549,0.069981,156,성공
222,강남,하차,18시-19시,"Triangular(min=1103.081, mode=2681.000, max=6968.689)",0.143681,0.012632,120,실패
222,강남,하차,19시-20시,"Triangular(min=0.000, mode=5622.000, max=6528.224)",0.288183,0.0,156,실패
222,강남,하차,20시-21시,"Triangular(min=1088.187, mode=2338.000, max=3132.673)",0.149541,0.005297,130,실패
222,강남,하차,21시-22시,"Normal(mean=1762.081, stdDev=355.526)",0.09327,0.176094,136,성공
222,강남,하차,22시-23시,"Weibull(shape=4.509, scale=1890.497)",0.109032,0.051091,151,성공
222,강남,하차,23시-24시,"Triangular(min=227.317, mode=1145.000, max=1765.756)",0.131196,0.016221,137,실패
222,강남,하차,24시-01시,"Triangular(min=0.000, mode=1.000, max=1427.142)",0.391449,0.0,135,실패
222,강남,하차,01시-02시,"Triangular(min=35.462, mode=143.000, max=189.464)",0.115668,0.029066,155,실패
222,강남,하차,02시-03시,"Triangular(min=27.856, mode=125.000, max=185.520)",0.107095,0.052975,155,성공
222,강남,하차,03시-04시,"Triangular(min=32.372, mode=123.000, max=157.181)",0.132877,0.007574,155,실패
222,강남,하차,04시-05시,"Triangular(min=22.397, mode=99.031, max=120.096)",0.089979,0.152875,155,성공
223,교대(법원.검찰청),하차,05시-06시,"Triangular(min=0.000, mode=289.000, max=319.169)",0.409555,0.0,156,실패
223,교대(법원.검찰청),하차,06시-07시,"Triangular(min=0.000, mode=1043.000, max=1043.001)",0.342065,0.0,156,실패
223,교대(법원.검찰청),하차,07시-08시,"Weibull(shape=1.237, scale=420.342)",0.081342,0.389601,119,성공
223,교대(법원.검찰청),하차,08시-09시,"Gamma(alpha=3.098, beta=234.437)",0.098317,0.191053,118,성공
223,교대(법원.검찰청),하차,09시-10시,"Triangular(min=0.000, mode=1901.000, max=2758.393)",0.361186,0.0,118,실패
223,교대(법원.검찰청),하차,10시-11시,"Triangular(min=0.000, mode=2892.000, max=3243.441)",0.469421,0.0,144,실패
223,교대(법원.검찰청),하차,11시-12시,"Triangular(min=0.000, mode=1722.000, max=2877.219)",0.193602,3.3e-05,144,실패
223,교대(법원.검찰청),하차,12시-13시,"Triangular(min=3.916, mode=1623.000, max=3030.730)",0.142881,0.003051,156,실패
223,교대(법원.검찰청),하차,13시-14시,"Triangular(min=52.350, mode=2368.000, max=2530.301)",0.163833,0.000398,156,실패
223,교대(법원.검찰청),하차,14시-15시,"Triangular(min=107.329, mode=2061.000, max=2342.993)",0.179402,7.3e-05,156,실패
223,교대(법원.검찰청),하차,15시-16시,"Weibull(shape=2.381, scale=1317.595)",0.09885,0.088575,156,성공
223,교대(법원.검찰청),하차,16시-17시,"Triangular(min=155.651, mode=1986.000, max=2443.441)",0.161027,0.000531,156,실패
223,교대(법원.검찰청),하차,17시-18시,"Gamma(alpha=3.277, beta=436.199)",0.102683,0.070858,155,성공
223,교대(법원.검찰청),하차,18시-19시,"Triangular(min=303.556, mode=800.000, max=3788.684)",0.28644,0.0,136,실패
223,교대(법원.검찰청),하차,19시-20시,"Triangular(min=248.392, mode=690.000, max=3013.621)",0.216054,1e-06,156,실패
223,교대(법원.검찰청),하차,20시-21시,"Weibull(shape=2.773, scale=553.270)",0.087809,0.217428,140,성공
223,교대(법원.검찰청),하차,21시-22시,"Triangular(min=395.912, mode=754.000, max=1059.332)",0.070797,0.458738,141,성공
223,교대(법원.검찰청),하차,22시-23시,"Weibull(shape=3.433, scale=695.762)",0.082896,0.221415,156,성공
223,교대(법원.검찰청),하차,23시-24시,"Triangular(min=100.351, mode=496.000, max=841.836)",0.078603,0.311336,146,성공
223,교대(법원.검찰청),하차,24시-01시,"Triangular(min=0.000, mode=2.000, max=672.183)",0.417461,0.0,135,실패
223,교대(법원.검찰청),하차,01시-02시,"Triangular(min=16.748, mode=65.000, max=89.346)",0.105653,0.059657,154,성공
223,교대(법원.검찰청),하차,02시-03시,"Triangular(min=11.575, mode=56.000, max=75.962)",0.082099,0.23391,155,성공
223,교대(법원.검찰청),하차,03시-04시,"Triangular(min=14.800, mode=50.000, max=70.913)",0.09078,0.146082,155,성공
223,교대(법원.검찰청),하차,04시-05시,"Triangular(min=9.283, mode=45.000, max=60.026)",0.075823,0.318734,155,성공
224,서초,하차,05시-06시,"Triangular(min=0.000, mode=49.000, max=346.224)",0.211755,1e-06,156,실패
224,서초,하차,06시-07시,"Triangular(min=0.000, mode=806.000, max=1023.530)",0.360056,0.0,156,실패
224,서초,하차,07시-08시,"Triangular(min=0.000, mode=911.000, max=970.903)",0.291234,0.0,118,실패
224,서초,하차,08시-09시,"Weibull(shape=4.386, scale=832.465)",0.095833,0.214425,118,성공
224,서초,하차,09시-10시,"Triangular(min=0.000, mode=3695.000, max=3695.000)",0.411844,0.0,150,실패
224,서초,하차,10시-11시,"Triangular(min=0.000, mode=1584.000, max=1864.019)",0.420925,0.0,144,실패
224,서초,하차,11시-12시,"Triangular(min=82.842, mode=976.000, max=2976.785)",0.16693,0.000532,145,실패
224,서초,하차,12시-13시,"Weibull(shape=3.449, scale=348.129)",0.046959,0.919611,132,성공
224,서초,하차,13시-14시,"Weibull(shape=3.386, scale=337.956)",0.050097,0.888794,128,성공
224,서초,하차,14시-15시,"Lognormal(normalMean=6.290, normalStdDev=0.320)",0.085716,0.208108,150,성공
224,서초,하차,15시-16시,"Triangular(min=437.232, mode=678.000, max=1000.644)",0.0496,0.858529,142,성공
224,서초,하차,16시-17시,"Triangular(min=438.489, mode=856.000, max=1143.768)",0.062059,0.626438,141,성공
224,서초,하차,17시-18시,"Lognormal(normalMean=6.564, normalStdDev=0.277)",0.100288,0.091308,150,성공
224,서초,하차,18시-19시,"Triangular(min=153.776, mode=381.000, max=1570.047)",0.075607,0.329347,153,성공
224,서초,하차,19시-20시,"Triangular(min=100.695, mode=308.000, max=1217.099)",0.143317,0.003057,155,실패
224,서초,하차,20시-21시,"Triangular(min=180.631, mode=309.000, max=570.771)",0.053924,0.793219,139,성공
224,서초,하차,21시-22시,"Weibull(shape=3.428, scale=228.094)",0.05153,0.835388,139,성공
224,서초,하차,22시-23시,"Weibull(shape=3.107, scale=270.448)",0.062882,0.563207,152,성공
224,서초,하차,23시-24시,"Weibull(shape=2.747, scale=229.921)",0.084242,0.218271,152,성공
224,서초,하차,24시-01시,"Triangular(min=0.000, mode=1.000, max=308.946)",0.439082,0.0,134,실패
224,서초,하차,01시-02시,"Triangular(min=20.355, mode=44.000, max=69.974)",0.055246,0.724704,151,성공
224,서초,하차,02시-03시,"Weibull(shape=3.487, scale=24.214)",0.067926,0.489672,146,성공
224,서초,하차,03시-04시,"Weibull(shape=3.184, scale=26.196)",0.097447,0.102309,153,성공
224,서초,하차,04시-05시,"Lognormal(normalMean=5.499, normalStdDev=0.045)",0.080893,0.255319,153,성공
225,방배,하차,05시-06시,"Gamma(alpha=1.745, beta=23.319)",0.08234,0.227925,156,성공
225,방배,하차,06시-07시,"Triangular(min=0.000, mode=507.000, max=596.945)",0.470859,0.0,155,실패
225,방배,하차,07시-08시,"Weibull(shape=1.222, scale=144.754)",0.09347,0.238622,118,성공
225,방배,하차,08시-09시,"Gamma(alpha=2.273, beta=150.690)",0.105007,0.137923,118,성공
225,방배,하차,09시-10시,"Normal(mean=709.432, stdDev=383.531)",0.095655,0.190216,125,성공
225,방배,하차,10시-11시,"Lognormal(normalMean=6.800, normalStdDev=0.323)",0.095087,0.143753,142,성공
225,방배,하차,11시-12시,"Weibull(shape=3.334, scale=687.627)",0.063047,0.597994,143,성공
225,방배,하차,12시-13시,"Weibull(shape=2.910, scale=746.751)",0.10674,0.053029,156,성공
225,방배,하차,13시-14시,"Weibull(shape=3.162, scale=630.099)",0.096909,0.103711,154,성공
225,방배,하차,14시-15시,"Gamma(alpha=2272.046, beta=4.196)",0.076237,0.316172,154,성공
225,방배,하차,15시-16시,"Triangular(min=236.139, mode=711.000, max=1147.316)",0.072758,0.370896,154,성공
225,방배,하차,16시-17시,"Weibull(shape=3.336, scale=658.981)",0.082523,0.228851,155,성공
225,방배,하차,17시-18시,"Triangular(min=181.295, mode=585.000, max=1617.399)",0.082531,0.228753,155,성공
225,방배,하차,18시-19시,"Weibull(shape=2.409, scale=387.686)",0.068709,0.598118,120,성공
225,방배,하차,19시-20시,"Triangular(min=159.706, mode=451.000, max=1472.798)",0.184585,4e-05,156,실패
225,방배,하차,20시-21시,"Gamma(alpha=29.895, beta=22.060)",0.099456,0.110331,143,성공
225,방배,하차,21시-22시,"Weibull(shape=2.637, scale=250.141)",0.052744,0.807834,141,성공
225,방배,하차,22시-23시,"Weibull(shape=2.751, scale=386.313)",0.082135,0.230359,156,성공
225,방배,하차,23시-24시,"Weibull(shape=2.464, scale=292.512)",0.092732,0.128311,156,성공
225,방배,하차,24시-01시,"Triangular(min=0.000, mode=1.000, max=526.925)",0.413821,0.0,143,실패
225,방배,하차,01시-02시,"Weibull(shape=3.303, scale=30.465)",0.107305,0.05223,155,성공
225,방배,하차,02시-03시,"Weibull(shape=4.214, scale=36.885)",0.088482,0.168878,154,성공
225,방배,하차,03시-04시,"Triangular(min=6.892, mode=23.000, max=40.666)",0.082822,0.231585,153,성공
225,방배,하차,04시-05시,"Triangular(min=5.797, mode=22.000, max=30.219)",0.095646,0.109862,155,성공
226,사당,하차,05시-06시,"Triangular(min=15.417, mode=159.000, max=209.959)",0.13419,0.006542,156,실패
226,사당,하차,06시-07시,"Triangular(min=0.000, mode=1112.000, max=2485.306)",0.256404,0.0,156,실패
226,사당,하차,07시-08시,"Triangular(min=13.596, mode=65.000, max=2576.884)",0.145706,0.002357,156,실패
226,사당,하차,08시-09시,"Gamma(alpha=5.841, beta=159.960)",0.042523,0.97441,121,성공
226,사당,하차,09시-10시,"Triangular(min=335.452, mode=1878.000, max=2248.173)",0.092404,0.140056,152,성공
226,사당,하차,10시-11시,"Gamma(alpha=19004.941, beta=2.226)",0.066327,0.597849,129,성공
226,사당,하차,11시-12시,"Gamma(alpha=32.445, beta=45.342)",0.103222,0.164202,114,성공
226,사당,하차,12시-13시,"Lognormal(normalMean=7.739, normalStdDev=0.125)",0.08377,0.364118,117,성공
226,사당,하차,13시-14시,"Lognormal(normalMean=7.339, normalStdDev=0.241)",0.105351,0.065054,151,성공
226,사당,하차,14시-15시,"Triangular(min=1136.103, mode=1733.000, max=2969.713)",0.113607,0.034605,154,실패
226,사당,하차,15시-16시,"Weibull(shape=3.094, scale=1357.736)",0.078727,0.294712,150,성공
226,사당,하차,16시-17시,"Triangular(min=566.047, mode=3285.000, max=4534.607)",0.152622,0.001346,154,실패
226,사당,하차,17시-18시,"Triangular(min=94.706, mode=5124.000, max=6107.766)",0.26514,0.0,156,실패
226,사당,하차,18시-19시,"Lognormal(normalMean=8.669, normalStdDev=0.134)",0.094481,0.220048,120,성공
226,사당,하차,19시-20시,"Triangular(min=665.247, mode=1883.000, max=7122.381)",0.15507,0.000965,156,실패
226,사당,하차,20시-21시,"Weibull(shape=2.968, scale=1466.649)",0.068061,0.513591,140,성공
226,사당,하차,21시-22시,"Triangular(min=1106.716, mode=2270.000, max=2880.154)",0.079398,0.3194,141,성공
226,사당,하차,22시-23시,"Triangular(min=701.379, mode=2176.000, max=3312.926)",0.068567,0.440268,155,성공
226,사당,하차,23시-24시,"Triangular(min=219.498, mode=1907.000, max=2670.434)",0.106377,0.054341,156,성공
226,사당,하차,24시-01시,"Triangular(min=50.000, mode=50.000, max=2218.055)",0.387711,0.0,138,실패
226,사당,하차,01시-02시,"Triangular(min=22.037, mode=75.000, max=111.078)",0.101307,0.079001,154,성공
226,사당,하차,02시-03시,"Triangular(min=15.658, mode=68.000, max=99.070)",0.115622,0.028392,156,실패
226,사당,하차,03시-04시,"Triangular(min=12.365, mode=51.000, max=70.971)",0.079914,0.268021,153,성공
226,사당,하차,04시-05시,"Triangular(min=10.483, mode=49.000, max=63.186)",0.087507,0.172789,156,성공
227,낙성대(강감찬),하차,05시-06시,"Weibull(shape=2.839, scale=44.014)",0.072482,0.371643,155,성공
227,낙성대(강감찬),하차,06시-07시,"Triangular(min=0.000, mode=378.000, max=429.682)",0.256404,0.0,156,실패
227,낙성대(강감찬),하차,07시-08시,"Triangular(min=22.145, mode=54.000, max=638.146)",0.162769,0.002318,125,실패
227,낙성대(강감찬),하차,08시-09시,"Weibull(shape=2.481, scale=355.246)",0.041457,0.982267,118,성공
227,낙성대(강감찬),하차,09시-10시,"Normal(mean=820.209, stdDev=326.800)",0.096979,0.105237,153,성공
227,낙성대(강감찬),하차,10시-11시,"Weibull(shape=5.159, scale=579.020)",0.096106,0.189559,124,성공
227,낙성대(강감찬),하차,11시-12시,"Gamma(alpha=8.789, beta=39.378)",0.052297,0.819028,140,성공
227,낙성대(강감찬),하차,12시-13시,"Lognormal(normalMean=6.344, normalStdDev=0.268)",0.085249,0.2227,147,성공
227,낙성대(강감찬),하차,13시-14시,"Gamma(alpha=10.008, beta=53.666)",0.07497,0.370573,145,성공
227,낙성대(강감찬),하차,14시-15시,"Triangular(min=642.817, mode=1089.000, max=1505.243)",0.05406,0.76621,146,성공
227,낙성대(강감찬),하차,15시-16시,"Triangular(min=764.619, mode=1314.000, max=1622.713)",0.046555,0.894883,146,성공
227,낙성대(강감찬),하차,16시-17시,"Triangular(min=655.391, mode=1580.000, max=2041.512)",0.087549,0.180491,153,성공
227,낙성대(강감찬),하차,17시-18시,"Weibull(shape=1.843, scale=779.841)",0.076098,0.373401,140,성공
227,낙성대(강감찬),하차,18시-19시,"Weibull(shape=4.046, scale=805.231)",0.039583,0.991044,114,성공
227,낙성대(강감찬),하차,19시-20시,"Triangular(min=0.000, mode=3420.000, max=3420.000)",0.46431,0.0,144,실패
227,낙성대(강감찬),하차,20시-21시,"Weibull(shape=1.867, scale=548.481)",0.09388,0.156238,141,성공
227,낙성대(강감찬),하차,21시-22시,"Triangular(min=1062.630, mode=1414.000, max=2066.667)",0.057847,0.722646,138,성공
227,낙성대(강감찬),하차,22시-23시,"Gamma(alpha=7.176, beta=122.802)",0.097876,0.099686,153,성공
227,낙성대(강감찬),하차,23시-24시,"Triangular(min=457.152, mode=1390.000, max=1931.691)",0.089919,0.15844,153,성공
227,낙성대(강감찬),하차,24시-01시,"Triangular(min=0.000, mode=1.000, max=1873.397)",0.363822,0.0,147,실패
227,낙성대(강감찬),하차,01시-02시,"Triangular(min=27.568, mode=62.000, max=93.776)",0.049733,0.825187,153,성공
227,낙성대(강감찬),하차,02시-03시,"Weibull(shape=3.237, scale=33.192)",0.047555,0.870406,150,성공
227,낙성대(강감찬),하차,03시-04시,"Weibull(shape=3.038, scale=22.952)",0.044361,0.918353,149,성공
227,낙성대(강감찬),하차,04시-05시,"Weibull(shape=3.257, scale=15.447)",0.086035,0.195802,153,성공
228,서울대입구(관악구청),하차,05시-06시,"Weibull(shape=3.276, scale=47.370)",0.078371,0.2961,151,성공
228,서울대입구(관악구청),하차,06시-07시,"Triangular(min=0.000, mode=461.000, max=672.430)",0.256204,0.0,156,실패
228,서울대입구(관악구청),하차,07시-08시,"Triangular(min=53.000, mode=53.000, max=1312.608)",0.197093,3.3e-05,139,실패
228,서울대입구(관악구청),하차,08시-09시,"Lognormal(normalMean=6.194, normalStdDev=0.685)",0.090002,0.260398,122,성공
228,서울대입구(관악구청),하차,09시-10시,"Gamma(alpha=2.646, beta=492.662)",0.076875,0.299656,156,성공
228,서울대입구(관악구청),하차,10시-11시,"Weibull(shape=5.893, scale=2283.482)",0.111538,0.052665,143,성공
228,서울대입구(관악구청),하차,11시-12시,"Triangular(min=595.461, mode=1685.000, max=2386.303)",0.073041,0.385906,149,성공
228,서울대입구(관악구청),하차,12시-13시,"Weibull(shape=3.355, scale=1081.938)",0.071292,0.436837,144,성공
228,서울대입구(관악구청),하차,13시-14시,"Gamma(alpha=7.556, beta=102.439)",0.069871,0.512276,133,성공
228,서울대입구(관악구청),하차,14시-15시,"Weibull(shape=4.294, scale=1253.039)",0.07521,0.354683,148,성공
228,서울대입구(관악구청),하차,15시-16시,"Triangular(min=1294.879, mode=2416.000, max=2929.775)",0.129524,0.011821,150,실패
228,서울대입구(관악구청),하차,16시-17시,"Triangular(min=1074.549, mode=2871.000, max=3654.857)",0.142717,0.003501,153,실패
228,서울대입구(관악구청),하차,17시-18시,"Triangular(min=666.509, mode=4267.000, max=4647.250)",0.230839,0.0,155,실패
228,서울대입구(관악구청),하차,18시-19시,"Gamma(alpha=600.175, beta=18.782)",0.067242,0.650798,115,성공
228,서울대입구(관악구청),하차,19시-20시,"Triangular(min=917.455, mode=2181.000, max=7044.780)",0.216126,1e-06,153,실패
228,서울대입구(관악구청),하차,20시-21시,"Triangular(min=1104.636, mode=3145.000, max=3470.341)",0.196255,2.9e-05,142,실패
228,서울대입구(관악구청),하차,21시-22시,"Weibull(shape=2.832, scale=975.761)",0.083343,0.269898,140,성공
228,서울대입구(관악구청),하차,22시-23시,"Gamma(alpha=117.794, beta=52.879)",0.096152,0.104605,156,성공
228,서울대입구(관악구청),하차,23시-24시,"Triangular(min=425.842, mode=2109.000, max=3168.855)",0.095539,0.108568,156,성공
228,서울대입구(관악구청),하차,24시-01시,"Gamma(alpha=2.251, beta=301.126)",0.099577,0.139049,131,성공
228,서울대입구(관악구청),하차,01시-02시,"Weibull(shape=3.727, scale=103.034)",0.06679,0.502721,148,성공
228,서울대입구(관악구청),하차,02시-03시,"Triangular(min=38.662, mode=95.000, max=131.522)",0.051086,0.815527,148,성공
228,서울대입구(관악구청),하차,03시-04시,"Weibull(shape=3.860, scale=53.085)",0.052761,0.780983,149,성공
228,서울대입구(관악구청),하차,04시-05시,"Triangular(min=20.503, mode=49.000, max=67.084)",0.048881,0.840378,153,성공
229,봉천,하차,05시-06시,"Weibull(shape=3.343, scale=42.851)",0.065622,0.521095,149,성공
229,봉천,하차,06시-07시,"Triangular(min=0.000, mode=259.000, max=301.559)",0.256397,0.0,156,실패
229,봉천,하차,07시-08시,"Weibull(shape=1.210, scale=230.517)",0.101822,0.076459,154,성공
229,봉천,하차,08시-09시,"Triangular(min=101.636, mode=208.000, max=603.428)",0.126516,0.041776,118,실패
229,봉천,하차,09시-10시,"Gamma(alpha=431.916, beta=9.659)",0.079854,0.258776,156,성공
229,봉천,하차,10시-11시,"Triangular(min=354.462, mode=620.000, max=767.103)",0.046282,0.934883,128,성공
229,봉천,하차,11시-12시,"Weibull(shape=3.840, scale=563.346)",0.089183,0.16244,154,성공
229,봉천,하차,12시-13시,"Weibull(shape=2.019, scale=332.547)",0.064656,0.51929,154,성공
229,봉천,하차,13시-14시,"Weibull(shape=6.264, scale=798.863)",0.07787,0.30689,150,성공
229,봉천,하차,14시-15시,"Triangular(min=591.551, mode=1015.000, max=1180.845)",0.097186,0.130421,141,성공
229,봉천,하차,15시-16시,"Triangular(min=558.999, mode=953.000, max=1629.641)",0.093498,0.136233,150,성공
229,봉천,하차,16시-17시,"Weibull(shape=3.236, scale=999.410)",0.101372,0.078676,154,성공
229,봉천,하차,17시-18시,"Triangular(min=409.618, mode=2307.000, max=2307.000)",0.289309,0.0,155,실패
229,봉천,하차,18시-19시,"Weibull(shape=4.905, scale=1018.018)",0.044262,0.970523,115,성공
229,봉천,하차,19시-20시,"Triangular(min=472.381, mode=1000.000, max=3610.967)",0.220158,0.0,156,실패
229,봉천,하차,20시-21시,"Triangular(min=460.598, mode=1665.000, max=1752.136)",0.268823,0.0,143,실패
229,봉천,하차,21시-22시,"Triangular(min=844.226, mode=1079.000, max=1722.844)",0.077841,0.346406,140,성공
229,봉천,하차,22시-23시,"Triangular(min=363.101, mode=1569.000, max=1791.783)",0.21688,1e-06,156,실패
229,봉천,하차,23시-24시,"Normal(mean=905.853, stdDev=297.723)",0.092053,0.133498,156,성공
229,봉천,하차,24시-01시,"Triangular(min=0.000, mode=34.000, max=1311.547)",0.328885,0.0,144,실패
229,봉천,하차,01시-02시,"Triangular(min=38.310, mode=118.000, max=147.116)",0.053196,0.765787,151,성공
229,봉천,하차,02시-03시,"Triangular(min=31.475, mode=80.000, max=105.579)",0.058436,0.666888,149,성공
229,봉천,하차,03시-04시,"Weibull(shape=4.176, scale=53.060)",0.079683,0.292398,147,성공
229,봉천,하차,04시-05시,"Triangular(min=10.281, mode=27.000, max=41.715)",0.080744,0.260582,152,성공
230,신림,하차,05시-06시,"Triangular(min=89.682, mode=144.000, max=186.295)",0.06212,0.599579,147,성공
230,신림,하차,06시-07시,"Triangular(min=0.000, mode=631.000, max=727.149)",0.256356,0.0,156,실패
230,신림,하차,07시-08시,"Triangular(min=0.000, mode=120.000, max=1392.550)",0.145122,0.002707,154,실패
230,신림,하차,08시-09시,"Weibull(shape=1.349, scale=304.302)",0.10166,0.156189,120,성공
230,신림,하차,09시-10시,"Triangular(min=375.759, mode=1640.000, max=1671.394)",0.089525,0.190101,143,성공
230,신림,하차,10시-11시,"Lognormal(normalMean=8.910, normalStdDev=0.019)",0.082256,0.366157,121,성공
230,신림,하차,11시-12시,"Lognormal(normalMean=7.454, normalStdDev=0.096)",0.05854,0.762522,125,성공
230,신림,하차,12시-13시,"Lognormal(normalMean=7.284, normalStdDev=0.160)",0.087333,0.263129,129,성공
230,신림,하차,13시-14시,"Normal(mean=1923.730, stdDev=276.783)",0.117543,0.063233,122,성공
230,신림,하차,14시-15시,"Normal(mean=2142.690, stdDev=227.547)",0.088313,0.322355,113,성공
230,신림,하차,15시-16시,"Triangular(min=1440.363, mode=2880.000, max=3498.525)",0.059131,0.664688,146,성공
230,신림,하차,16시-17시,"Triangular(min=1157.292, mode=3539.000, max=4727.720)",0.13751,0.005304,154,실패
230,신림,하차,17시-18시,"Weibull(shape=2.525, scale=2831.359)",0.102732,0.069155,156,성공
230,신림,하차,18시-19시,"Weibull(shape=4.168, scale=2603.165)",0.10149,0.167563,117,성공
230,신림,하차,19시-20시,"Weibull(shape=1.311, scale=1342.577)",0.061981,0.699169,125,성공
230,신림,하차,20시-21시,"Weibull(shape=3.153, scale=2518.629)",0.08595,0.224609,144,성공
230,신림,하차,21시-22시,"Lognormal(normalMean=8.553, normalStdDev=0.119)",0.084494,0.251955,141,성공
230,신림,하차,22시-23시,"Weibull(shape=3.074, scale=2600.395)",0.09839,0.091152,156,성공
230,신림,하차,23시-24시,"Triangular(min=1076.846, mode=2880.000, max=4367.059)",0.081281,0.253721,152,성공
230,신림,하차,24시-01시,"Triangular(min=0.000, mode=1.000, max=3597.994)",0.299578,0.0,141,실패
230,신림,하차,01시-02시,"Normal(mean=255.444, stdDev=56.329)",0.095835,0.112689,153,성공
230,신림,하차,02시-03시,"Triangular(min=89.232, mode=240.000, max=298.220)",0.105722,0.062108,152,성공
230,신림,하차,03시-04시,"Weibull(shape=5.204, scale=176.010)",0.097785,0.100238,153,성공
230,신림,하차,04시-05시,"Triangular(min=48.639, mode=125.000, max=151.305)",0.102049,0.076955,153,성공
231,신대방,하차,05시-06시,"Triangular(min=38.964, mode=68.000, max=99.121)",0.038042,0.975999,150,성공
231,신대방,하차,06시-07시,"Triangular(min=0.000, mode=334.000, max=398.331)",0.256343,0.0,156,실패
231,신대방,하차,07시-08시,"Triangular(min=0.000, mode=70.000, max=726.189)",0.144283,0.00547,139,실패
231,신대방,하차,08시-09시,"Lognormal(normalMean=5.775, normalStdDev=0.572)",0.085331,0.260155,136,성공
231,신대방,하차,09시-10시,"Weibull(shape=15.602, scale=1566.589)",0.048257,0.881891,141,성공
231,신대방,하차,10시-11시,"Weibull(shape=5.025, scale=316.158)",0.030065,0.99966,127,성공
231,신대방,하차,11시-12시,"Triangular(min=452.097, mode=644.000, max=849.076)",0.042115,0.942665,150,성공
231,신대방,하차,12시-13시,"Gamma(alpha=8.000, beta=40.410)",0.045725,0.904326,147,성공
231,신대방,하차,13시-14시,"Triangular(min=495.363, mode=884.000, max=1193.674)",0.064562,0.521165,154,성공
231,신대방,하차,14시-15시,"Weibull(shape=6.122, scale=816.943)",0.067929,0.511593,141,성공
231,신대방,하차,15시-16시,"Triangular(min=571.415, mode=1174.000, max=1779.090)",0.079959,0.267428,153,성공
231,신대방,하차,16시-17시,"Triangular(min=494.535, mode=1642.000, max=2149.190)",0.152737,0.001212,156,실패
231,신대방,하차,17시-18시,"Triangular(min=408.396, mode=2379.000, max=2628.968)",0.25513,0.0,156,실패
