역번호,역명,구분,시간대,분포,KS통계량,P값,데이터수,성공여부
207,상왕십리,승차,11시-12시,"Triangular(min=402.589, mode=664.000, max=1053.493)",0.068011,0.510046,141,성공
207,상왕십리,승차,12시-13시,"Weibull(shape=2.930, scale=266.006)",0.074796,0.412025,136,성공
207,상왕십리,승차,13시-14시,"Gamma(alpha=32.120, beta=22.512)",0.090728,0.146515,155,성공
207,상왕십리,승차,14시-15시,"Triangular(min=488.226, mode=629.000, max=1026.667)",0.078106,0.29985,151,성공
207,상왕십리,승차,15시-16시,"Weibull(shape=2.490, scale=260.181)",0.049371,0.840139,150,성공
207,상왕십리,승차,16시-17시,"Triangular(min=372.493, mode=816.000, max=987.708)",0.119173,0.023089,154,실패
207,상왕십리,승차,17시-18시,"Weibull(shape=2.433, scale=579.808)",0.101723,0.073819,156,성공
207,상왕십리,승차,18시-19시,"Triangular(min=0.000, mode=1284.000, max=1284.000)",0.359825,0.0,154,실패
207,상왕십리,승차,19시-20시,"Triangular(min=151.266, mode=291.000, max=1256.440)",0.136765,0.005245,156,실패
207,상왕십리,승차,20시-21시,"Triangular(min=145.382, mode=248.000, max=680.231)",0.076779,0.346248,144,성공
207,상왕십리,승차,21시-22시,"Triangular(min=124.258, mode=275.000, max=566.078)",0.053955,0.771723,145,성공
207,상왕십리,승차,22시-23시,"Weibull(shape=2.643, scale=200.137)",0.098624,0.109163,146,성공
207,상왕십리,승차,23시-24시,"Weibull(shape=1.145, scale=87.605)",0.059732,0.664773,143,성공
207,상왕십리,승차,24시-01시,"Triangular(min=0.000, mode=1.000, max=216.001)",0.517084,0.0,137,실패
207,상왕십리,승차,01시-02시,"Gamma(alpha=365.792, beta=0.414)",0.093117,0.129874,154,성공
207,상왕십리,승차,02시-03시,"Triangular(min=7.694, mode=23.000, max=35.435)",0.081809,0.243828,153,성공
207,상왕십리,승차,03시-04시,"Triangular(min=4.404, mode=23.000, max=34.284)",0.0993,0.087827,155,성공
207,상왕십리,승차,04시-05시,"Triangular(min=3.520, mode=15.000, max=20.599)",0.117336,0.030361,149,실패
208,왕십리(성동구청),승차,05시-06시,"Triangular(min=70.874, mode=113.000, max=430.500)",0.137878,0.004761,156,실패
208,왕십리(성동구청),승차,06시-07시,"Triangular(min=0.000, mode=401.000, max=427.705)",0.372165,0.0,156,실패
208,왕십리(성동구청),승차,07시-08시,"Triangular(min=58.157, mode=196.000, max=385.068)",0.043531,0.97161,118,성공
208,왕십리(성동구청),승차,08시-09시,"Gamma(alpha=449.411, beta=6.384)",0.075724,0.484577,118,성공
208,왕십리(성동구청),승차,09시-10시,"Triangular(min=0.000, mode=1163.000, max=1256.508)",0.311164,0.0,156,실패
208,왕십리(성동구청),승차,10시-11시,"Weibull(shape=6.244, scale=594.330)",0.065566,0.612345,129,성공
208,왕십리(성동구청),승차,11시-12시,"Triangular(min=369.865, mode=651.000, max=967.847)",0.072246,0.437554,140,성공
208,왕십리(성동구청),승차,12시-13시,"Lognormal(normalMean=6.791, normalStdDev=0.140)",0.108445,0.075672,136,성공
208,왕십리(성동구청),승차,13시-14시,"Gamma(alpha=46.893, beta=18.745)",0.082186,0.308745,134,성공
208,왕십리(성동구청),승차,14시-15시,"Lognormal(normalMean=6.104, normalStdDev=0.292)",0.089383,0.176809,148,성공
208,왕십리(성동구청),승차,15시-16시,"Weibull(shape=3.233, scale=507.409)",0.06492,0.514051,154,성공
208,왕십리(성동구청),승차,16시-17시,"Triangular(min=314.042, mode=739.000, max=1624.881)",0.117338,0.02502,156,실패
208,왕십리(성동구청),승차,17시-18시,"Triangular(min=332.512, mode=753.000, max=1715.944)",0.090355,0.147231,156,성공
208,왕십리(성동구청),승차,18시-19시,"Triangular(min=58.983, mode=1579.000, max=1760.906)",0.298111,0.0,156,실패
208,왕십리(성동구청),승차,19시-20시,"Triangular(min=359.460, mode=618.000, max=1307.044)",0.078569,0.304288,148,성공
208,왕십리(성동구청),승차,20시-21시,"Weibull(shape=3.199, scale=456.888)",0.087826,0.210651,142,성공
208,왕십리(성동구청),승차,21시-22시,"Weibull(shape=3.524, scale=729.708)",0.08987,0.151359,156,성공
208,왕십리(성동구청),승차,22시-23시,"Gamma(alpha=8.869, beta=92.669)",0.096616,0.103611,155,성공
208,왕십리(성동구청),승차,23시-24시,"Normal(mean=582.224, stdDev=242.405)",0.092865,0.12731,156,성공
