역번호,역명,구분,시간대,분포,KS통계량,P값,데이터수,성공여부
208,왕십리(성동구청),승차,08시-09시,"Triangular(min=0.000, mode=2137.000, max=2209.145)",0.425748,0.0,208,실패
208,왕십리(성동구청),승차,09시-10시,"Weibull(shape=5.107, scale=266.054)",0.04742,0.794938,180,성공
208,왕십리(성동구청),승차,10시-11시,"Normal(mean=669.920, stdDev=58.754)",0.085248,0.213223,150,성공
208,왕십리(성동구청),승차,11시-12시,"Triangular(min=390.920, mode=596.000, max=988.638)",0.333886,0.0,159,실패
208,왕십리(성동구청),승차,12시-13시,"Triangular(min=573.373, mode=661.000, max=783.334)",0.057885,0.535204,188,성공
208,왕십리(성동구청),승차,13시-14시,"Normal(mean=682.869, stdDev=69.336)",0.053036,0.614102,198,성공
208,왕십리(성동구청),승차,14시-15시,"Triangular(min=586.871, mode=707.000, max=816.058)",0.037855,0.938626,190,성공
208,왕십리(성동구청),승차,15시-16시,"Weibull(shape=3.708, scale=333.254)",0.063266,0.372209,204,성공
208,왕십리(성동구청),승차,16시-17시,"Triangular(min=424.107, mode=1191.000, max=1365.139)",0.090646,0.061531,208,성공
208,왕십리(성동구청),승차,17시-18시,"Triangular(min=455.449, mode=1329.000, max=1517.142)",0.161747,3.2e-05,208,실패
208,왕십리(성동구청),승차,18시-19시,"Weibull(shape=85381792.259, scale=9922232615.814)",0.063118,0.441493,183,성공
208,왕십리(성동구청),승차,19시-20시,"Lognormal(normalMean=6.213, normalStdDev=0.179)",0.04532,0.878169,162,성공
208,왕십리(성동구청),승차,20시-21시,"Weibull(shape=2.026, scale=178.192)",0.043593,0.919095,154,성공
208,왕십리(성동구청),승차,21시-22시,"Triangular(min=617.572, mode=936.000, max=1183.041)",0.040913,0.884569,196,성공
208,왕십리(성동구청),승차,22시-23시,"Weibull(shape=3.199, scale=422.144)",0.029942,0.992557,196,성공
208,왕십리(성동구청),승차,23시-24시,"Triangular(min=257.903, mode=474.000, max=1057.785)",0.062466,0.387692,204,성공
208,왕십리(성동구청),승차,24시-01시,"Triangular(min=0.000, mode=92.000, max=545.990)",0.472084,0.0,159,실패
208,왕십리(성동구청),승차,01시-02시,"Gamma(alpha=17.273, beta=1.155)",0.086673,0.105291,192,성공
208,왕십리(성동구청),승차,02시-03시,"Lognormal(normalMean=3.902, normalStdDev=0.058)",0.070242,0.303482,186,성공
208,왕십리(성동구청),승차,03시-04시,"Normal(mean=10.128, stdDev=2.274)",0.09075,0.074411,196,성공
208,왕십리(성동구청),승차,04시-05시,"Triangular(min=2.396, mode=9.000, max=9.000)",0.307953,0.0,199,실패
209,한양대,승차,05시-06시,"Triangular(min=24.548, mode=37.000, max=53.678)",0.050812,0.675902,195,성공
